Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time
3.75545153576813,-0.0045242496601876,9.242968755091036,0.0,-0.007,0.0
3.987421269643272,1.5156065036124249,9.220785982700097,1.507,4.845,2.5
3.996162524948378,1.514321053226911,9.209102429532946,1.507,4.851,5.405999999999999
4.00294435854159,1.513838231618799,9.172286680983351,1.507,4.851,8.375
4.008478622163208,1.516138697047976,9.171386907209016,1.507,4.851,11.281
4.013043153545338,1.5138123012582283,9.165772280236288,1.507,4.856,14.187000000000005
4.01718950474218,1.5152338369557343,9.154510949235588,1.507,4.861,17.109
4.02119312806358,1.5148530279002277,9.13251704145532,1.507,4.861,20.015
4.024897066670187,1.514655955830882,9.121406679520442,1.507,4.861,22.984
4.028480387085351,1.5143199961580638,9.108937293039642,1.507,4.867,25.906
4.031551372490696,1.514257027913274,9.086076399106627,1.507,4.867,28.812000000000005
4.034665957360723,1.5165535806567638,9.066128689133246,1.507,4.867,31.734
4.037669214921221,1.515714258665287,9.050714773357656,1.507,4.872,34.734
4.040565150546726,1.5140201753462754,9.05036824604733,1.507,4.872,37.64
4.043160674522178,1.5161953620504889,9.036934643845097,1.507,4.872,40.562
4.045942413283115,1.515733099575079,9.040273810031492,1.507,4.878,43.531
4.048427040533027,1.514781110117877,9.030947180843324,1.507,4.878,46.437
4.050906186780155,1.5149560403856703,9.02353849307322,1.507,4.878,49.359
4.053284535616141,1.5158055627109024,9.008008544994215,1.507,4.883,52.265
4.055507261364896,1.5153544400347203,8.987182306625321,1.507,4.883,55.187
4.0581107178349605,1.5144984454354888,8.985870361183984,1.507,4.883,58.172
4.060131957750572,1.5149959309970475,8.97572616483814,1.507,4.888,61.078
4.062147897514438,1.5160044511204311,8.975899492048944,1.507,4.888,64.0
4.064343836656332,1.515023138330606,8.965168675495512,1.507,4.894,66.969
4.066266042245471,1.516712109234153,8.942593684147973,1.507,4.894,69.875
4.068275283225971,1.51485006620171,8.942768318602113,1.507,4.894,72.781
4.070402362084828,1.514047741398152,8.934030294188156,1.507,4.899,75.703
4.072303882414925,1.51556433866237,8.945930074576989,1.507,4.899,78.672
4.074267954203454,1.5135727888367023,8.931048813273373,1.507,4.899,81.594
4.0759974625526025,1.5141843607626977,8.919588498875738,1.507,4.905,84.5
4.077976515053918,1.5128475362437228,8.912528966344443,1.507,4.905,87.531
4.079541974075799,1.5137977228493151,8.91231207449413,1.507,4.905,90.437
4.081350359617788,1.5139280970616955,8.893964148096716,1.507,4.91,93.359
4.08312885654405,1.5147202073978665,8.892584767709753,1.507,4.91,96.328
4.08485742142349,1.51400011083137,8.888500855023901,1.507,4.91,99.234
4.086517677417249,1.5165862630097255,8.88205288384149,1.507,4.91,102.156
4.088117265271493,1.515738156625588,8.878470361534147,1.507,4.915,105.109
4.089776849763946,1.5126802644127753,8.864232506728312,1.507,4.915,108.015
4.091344810253063,1.5144664366582747,8.861729326006575,1.507,4.915,110.937
4.092881836036871,1.514920910497241,8.85080703823876,1.507,4.921,113.906
4.094323989937929,1.515014856365376,8.85456419834826,1.507,4.921,116.812
4.095820106941078,1.516186435022559,8.83872610820844,1.507,4.921,119.734
4.0971224000854285,1.516362828438339,8.83358771443989,1.507,4.921,122.703
4.098696421346698,1.5166410107306465,8.81899028333758,1.507,4.921,125.64
4.10017407130027,1.5152518931577037,8.811438853116671,1.507,4.926,128.562
