Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time
3.732023122374236,-0.0009324508050336,9.026587420120634,0.0001,-0.01,0.0
3.952877198860012,1.499233853374707,9.00127012928065,1.5017,4.791,2.5
3.96271937762427,1.4977482974394591,8.985021436336984,1.5017,4.791,6.593999999999999
3.969854895058643,1.4962643189504767,8.956973890544118,1.5017,4.791,10.703
3.975617539407089,1.4963944479968494,8.907308479017734,1.5017,4.791,14.797
3.980736482243992,1.4968183446778025,8.895814701668968,1.5017,4.803,18.906
3.9855656639488095,1.4979735746209328,8.89935859287785,1.5017,4.803,23.0
3.9899864995233223,1.497792797915857,8.881978705845395,1.5023,4.803,27.109
3.9939548077388793,1.4968630078083205,8.852062941106203,1.5017,4.816,31.219
3.997672722004315,1.4980147137740254,8.80540454543861,1.5017,4.816,35.328
4.0013622066900805,1.4977154849510494,8.761572399792703,1.5017,4.816,39.422
4.004868236632462,1.497794786382138,8.736959034070866,1.5017,4.816,43.547
4.008126582827049,1.4988461600441445,8.729210324020674,1.5017,4.829,47.641
4.011487741592905,1.4990383608876576,8.739416427106148,1.5017,4.829,51.75
4.014244508859196,1.4974074577234502,8.718658932973698,1.5023,4.829,55.859
4.017490201263865,1.4976142192038735,8.71327636877809,1.5017,4.829,59.969
4.020438121965825,1.4966935488854645,8.68662631635669,1.5017,4.841,64.062
4.023367652792032,1.500422842568376,8.666573599046144,1.5017,4.841,68.172
4.02584737210376,1.498119089246161,8.626677290546825,1.5017,4.841,72.281
4.028739155819988,1.4984920714855965,8.606188409033972,1.5017,4.841,76.375
4.031311339762382,1.498752188047358,8.58365585850764,1.5017,4.841,80.469
4.033697999215679,1.4966909847089795,8.573452855749304,1.5023,4.854,84.578
4.03619654922969,1.498346070255847,8.540797068555806,1.5017,4.854,88.672
4.038587952941483,1.4980777723844247,8.551354651416561,1.5017,4.854,92.781
4.041124738288052,1.4975438774391332,8.546052278396745,1.5017,4.854,96.891
4.043231333205576,1.4961158922822435,8.52943285650498,1.5017,4.854,101.0
4.045576953593992,1.492258358477867,8.498033039045572,1.5017,4.854,105.094
4.047776457167768,1.4971408587128414,8.511662446436839,1.5023,4.854,109.187
4.049678611450534,1.4983803678808718,8.488535091577017,1.5017,4.867,113.297
4.051968369152653,1.4976251124159916,8.467143626857906,1.5023,4.867,117.391
4.05398277898454,1.4974079501413289,8.468675793868108,1.5023,4.867,121.484
4.0561767232250805,1.4973842196377334,8.481684237136502,1.5017,4.867,125.578
4.057922492828337,1.4968495547582514,8.436337927062624,1.5017,4.867,129.687
4.059884744526647,1.4964928721291666,8.459758776377166,1.5017,4.867,133.781
4.061849712448953,1.496613682254129,8.461718474046412,1.5017,4.879,137.875
4.063577670829636,1.4969155546819048,8.402628374637708,1.5017,4.879,141.984
4.065422055655883,1.4964217585948123,8.370570916970836,1.5017,4.879,146.094
4.067214782323019,1.4980263045648452,8.395293998222375,1.5017,4.879,150.187
4.068957808802495,1.4982962981829695,8.38919087289322,1.5017,4.879,154.297
4.0704362131334095,1.497177419637714,8.39303765983787,1.5017,4.879,158.391
4.072000584455767,1.4972276033628809,8.380822484304256,1.5023,4.879,162.484
4.073853434389316,1.4965812660679476,8.34184295405092,1.5017,4.892,166.609
4.07519574897327,1.4972164039381914,8.322770935655003,1.5017,4.892,170.703
4.0768732844281566,1.4972716450989776,8.292349563223807,1.5017,4.892,174.812
4.078290679992938,1.4972592485021017,8.262531424725607,1.5017,4.892,178.906
4.079702962512564,1.4981164263691766,8.27753091870057,1.5017,4.892,183.016
4.081215026468811,1.4972812085778464,8.304494788421461,1.5017,4.892,187.141
4.082592904076519,1.4967496542037793,8.333233047895636,1.5017,4.892,191.234
4.0838981646768735,1.4954326075094135,8.293577125570197,1.5017,4.892,195.344
4.085103252049939,1.4994165630881569,8.269472942901347,1.5017,4.892,199.437
4.086437976737535,1.5000519563371926,8.26353159823637,1.5023,4.892,203.531
4.087512684673462,1.498877212409061,8.236428589692512,1.5017,4.892,207.625
4.088831514608578,1.4951125918974062,8.208292803336988,1.5017,4.892,211.734
4.0898291140859,1.4992655983754244,8.230992658492777,1.5017,4.905,215.828
4.091092264866147,1.497658689353379,8.224787450735244,1.5017,4.905,219.922
4.092168002328237,1.4972333408719378,8.20735285023538,1.5017,4.905,224.031
4.093014124407823,1.4962488064581696,8.191191614191538,1.5017,4.905,228.125
4.094231641122149,1.4995820943210811,8.17107139133688,1.5017,4.905,232.219
4.095322730837207,1.4962583082361964,8.17139001371905,1.5017,4.905,236.328
4.096199931588029,1.499197258984533,8.178947298357926,1.5017,4.905,240.437
4.097318105110823,1.4986819072995663,8.19788206356083,1.5017,4.905,244.531
4.0983335265125325,1.498087233844928,8.172840205853877,1.5017,4.905,248.672
4.0993238246874615,1.4948532334647098,8.153740714903538,1.5017,4.905,252.766
4.100238553532551,1.4965501930239924,8.143753892767707,1.5023,4.905,256.875
4.101083425637631,1.495734013005393,8.14025642127853,1.5023,4.905,260.969
4.102090905419784,1.495231052810705,8.151808573097549,1.5017,4.905,265.062
4.103107812561746,1.49886086510937,8.173348404329637,1.5017,4.917,269.156
4.1038881463449615,1.4951444298124457,8.151503022936607,1.5017,4.917,273.297
4.1047268106263175,1.4973691444776478,8.145065354472063,1.5017,4.917,277.391
