Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time
3.6987046120122,-0.0026070941275452,27.81780773085692,0.0,0.003,0.0
3.187793110247208,-3.6083662386112665,27.786202883080147,-3.599,1.468,2.452999999999996
3.8742598898433136,1.509809250263602,27.868984760141533,1.5,4.596,11.358999999999996
3.9043474957123863,1.509018779428083,27.96112237028905,1.5,4.64,20.047
3.9190267578103097,1.507419427654919,27.97964966157056,1.498,4.656,29.093
3.928715863310299,1.5074594260388687,27.966825891922483,1.5,4.667,37.812
3.936553578988657,1.508679450312753,27.95590248893753,1.5,4.672,46.547
3.943282685355768,1.5070945920707843,27.919100561348674,1.5,4.677,55.218
3.949081330158119,1.5099548925235533,27.88493784137132,1.498,4.688,63.937
3.95472014112384,1.5081206335552402,27.84265240686753,1.5,4.694,72.687
3.959852188039079,1.506805564481132,27.800317784709318,1.5,4.699,81.359
3.9647355072040895,1.5057900168067322,27.763758044138697,1.5,4.704,90.031
3.969154069885786,1.5058589453313818,27.721103088552404,1.498,4.704,98.75
3.9731940823159073,1.5091609044993612,27.692898161283985,1.5,4.71,107.406
3.977054042658499,1.509684841380092,27.655156799539057,1.5,4.715,116.125
3.980834592773904,1.5058561063871323,27.618686000955822,1.5,4.715,124.765
3.9843384952371688,1.510013817775444,27.585385180209148,1.5,4.721,133.437
3.987893428692436,1.5084998129560392,27.559188598027774,1.498,4.726,142.078
3.991067962195238,1.507672489484441,27.531063237178845,1.5,4.726,150.734
3.994417936067135,1.5076516624618894,27.493634351107296,1.5,4.731,159.437
3.997396549644858,1.5062976852960652,27.466380909883508,1.498,4.737,168.10899999999998
4.000317271588643,1.5086908320034011,27.442825722157234,1.498,4.737,176.797
4.003134058754209,1.508101349134482,27.41058260432758,1.498,4.742,185.437
4.005860159817881,1.5094715524197833,27.3870977983423,1.5,4.742,194.109
4.008304238313792,1.5063315274270737,27.36258209995909,1.5,4.748,202.734
4.011089371648718,1.5078453702516703,27.34032495929108,1.5,4.748,211.375
4.013372794394759,1.5072100373114474,27.30906969487849,1.5,4.753,220.062
4.0159899785879904,1.5096672217132343,27.300439313634595,1.498,4.753,228.718
4.018253299887645,1.5075643285515743,27.25981513060299,1.5,4.753,237.375
4.020107894304367,1.508655502557304,27.239428757814306,1.5,4.758,246.015
4.02235316876786,1.5082469112758008,27.219062887446395,1.5,4.758,254.703
4.024492466900841,1.5094167815594794,27.2022182002897,1.5,4.764,263.343
4.026291849298678,1.5069120146364403,27.18908652923844,1.5,4.764,272.0
4.028055166521687,1.5066031257386905,27.17102262539267,1.498,4.769,280.625
4.0298964504802015,1.5080883819095023,27.15203106007232,1.498,4.769,289.281
4.031746681775939,1.5087182037735969,27.125640449615837,1.5,4.769,297.906
4.033272846361776,1.5061566531653388,27.12292873793227,1.5,4.769,306.625
4.034991259937443,1.507672418070608,27.09661856636037,1.498,4.775,315.297
4.036427341380086,1.5058866184536654,27.08476323162758,1.5,4.775,323.922
4.037936751674846,1.5054278751301098,27.064459148421644,1.5,4.775,332.609
4.039216918234039,1.5092629739752297,27.054716076956936,1.498,4.775,341.25
4.040829066225842,1.5075096774995531,27.03786295097476,1.498,4.78,350.031
4.041927359786501,1.510063495878174,27.0164568321411,1.498,4.78,358.64
4.043285129729937,1.5086511189895782,27.00628942588675,1.5,4.78,367.265
4.044405685318362,1.50870070199575,26.9956512311042,1.498,4.785,375.859
4.045638831736928,1.5085067674764312,26.98099846771119,1.5,4.785,384.468
4.046783712359561,1.506385237121453,26.96819900525133,1.5,4.785,393.109
4.047850783205413,1.5085344294218848,26.956832243961788,1.5,4.785,401.718
4.049050586096218,1.5089440101831793,26.9424193456445,1.5,4.785,410.359
4.0501072326041845,1.5094890629734168,26.93317779578431,1.5,4.791,418.968
4.051269392539656,1.507138885620482,26.93076613182566,1.5,4.791,427.578
4.05252526937235,1.5105546445543745,26.912763425349468,1.5,4.791,436.172
4.053487315942709,1.5062634637790469,26.910449133121023,1.498,4.791,444.812
4.0544258496334695,1.5076206618286947,26.89888120768862,1.5,4.791,453.422
4.055748079441009,1.5082445212605875,26.89406593606556,1.498,4.791,462.078
4.056660449141678,1.507056668326319,26.891542840683424,1.5,4.796,470.734
4.057805651909975,1.5090289485848698,26.87079815321545,1.498,4.796,479.328
4.05891575190004,1.5067939566524342,26.85728436870573,1.5,4.796,487.968
4.059959148954641,1.5088454413587156,26.85909989354687,1.5,4.796,496.562
4.060870206591286,1.5081609073046394,26.85046201256858,1.5,4.796,505.203
4.061935685822113,1.5069480920394986,26.83661234928392,1.5,4.802,513.812
4.0630186641895385,1.507978152752518,26.82931802198566,1.5,4.802,522.422
4.0640839332665415,1.5066065133274325,26.8339717504863,1.498,4.802,531.031
4.065150416712441,1.506757056671374,26.8274083489159,1.5,4.802,539.64
4.066353204848407,1.5085617836708136,26.823136610618484,1.498,4.807,548.265
4.067409326971982,1.5081851952879717,26.81820238139975,1.498,4.807,556.922
4.068439426480603,1.5077772625539578,26.811818013301668,1.5,4.807,565.531
4.069748117964736,1.507876241451188,26.812783947297564,1.498,4.807,574.156
4.070725915038074,1.507814117828083,26.81260954443972,1.5,4.807,582.765
4.071781264851933,1.5068428656135284,26.804634666635074,1.5,4.812,591.39
4.072917308687106,1.5074365512085957,26.802992391169838,1.5,4.812,600.0
4.073871870551765,1.5089882415637403,26.792243520173933,1.5,4.812,608.625
4.074975324909118,1.5081178581333274,26.80430447223336,1.5,4.812,617.234
4.076102614385349,1.507416014644058,26.79826671123855,1.5,4.812,625.843
4.077361836489626,1.508618304299134,26.80154224833366,1.498,4.818,634.468
4.078450884670672,1.5072259417482223,26.79705667203895,1.5,4.818,643.062
4.079296377434078,1.5077923851647976,26.792466599157333,1.5,4.818,651.734
4.080476526405373,1.5067961735260855,26.79559558420157,1.5,4.818,660.328
4.081828864272129,1.5086157880925144,26.79140979113372,1.498,4.818,668.968
4.082779325487415,1.5078807541676054,26.79184182530152,1.498,4.818,677.562
4.083799992046745,1.507963621727423,26.7875186885316,1.498,4.823,686.203
4.0851157022273,1.5052246053349767,26.78882593749525,1.5,4.823,694.812
4.086002831327822,1.506897292354624,26.784509905103636,1.5,4.823,703.437
4.087146059007588,1.5068781924408683,26.77738475739552,1.5,4.823,712.047
4.087964339173872,1.506789816685067,26.782071239114885,1.5,4.829,720.672
4.089113895194265,1.5075410117297092,26.77687539100949,1.498,4.829,729.265
4.09060778917623,1.5093178656737722,26.780566226370205,1.5,4.829,737.859
4.091429295283612,1.5084140687918506,26.77871117312614,1.5,4.829,746.484
4.09235359634668,1.5090109207131956,26.7723640832396,1.5,4.829,755.078
4.093709497391568,1.5083900501166514,26.77300679614674,1.5,4.834,763.703
4.094436215362948,1.50792981421258,26.773863271874845,1.498,4.834,772.312
4.095509125810498,1.5077671764051068,26.77204225466433,1.5,4.834,780.922
4.096781237606804,1.5060445957074562,26.782997734719384,1.5,4.834,789.531
4.097608909636601,1.508316527793858,26.78005255403124,1.5,4.834,798.172
4.098668076314788,1.5089036242193907,26.76843542285608,1.5,4.834,806.781
4.0995803501525945,1.50742211334362,26.77095392679877,1.498,4.839,815.39
4.100860166676832,1.5091671738217445,26.773454475821293,1.5,4.839,824.031
4.101507113836422,1.5064539105373216,26.786529278750148,1.498,4.839,832.64
4.102734492906996,1.5073056715186268,26.779425700748508,1.5,4.839,841.265
4.103685362701873,1.5089686358601508,26.780911257823625,1.5,4.839,849.875
4.104628344778173,1.50820043255742,26.786723577154085,1.5,4.845,858.468
4.105860547041762,1.505699743985382,26.783518845524803,1.5,4.845,867.078
4.106848127630809,1.5073248280164782,26.787561622741432,1.5,4.845,875.687
4.107844531126117,1.5091058225023095,26.797199468657183,1.5,4.845,884.281
4.10909994879566,1.5040203454245742,26.8000534906987,1.5,4.845,892.922
4.109914648995598,1.5098052535797055,26.796086426308143,1.5,4.845,901.531
4.111001681784937,1.508452051193469,26.800757757154265,1.5,4.85,910.14
4.111688965852858,1.5070987986596438,26.80016884657817,1.5,4.85,918.734
4.112822184513595,1.5074411036903628,26.800535432684416,1.5,4.85,927.359
4.113803606011468,1.5075662388288729,26.80579337707068,1.5,4.85,935.968
4.114809248964677,1.5060112647102537,26.80763938606515,1.5,4.85,944.625
4.11578011053158,1.5087818178320884,26.805777409851352,1.5,4.856,953.25
4.116978013010822,1.5067714584291336,26.82319614903579,1.498,4.856,961.859
4.1179875906186965,1.5096286809778166,26.83177282244986,1.5,4.856,970.484
4.118887462733227,1.5089715811897009,26.82894703276439,1.498,4.856,979.078
4.119697773251153,1.509501331932552,26.82229107074559,1.5,4.856,987.718
4.120778754169139,1.5087610756052632,26.83355485557866,1.498,4.861,996.328
4.121960740980503,1.509546660278258,26.831715705189872,1.5,4.861,1004.937
4.122845035787379,1.506318519969749,26.846763198675568,1.5,4.861,1013.531
4.123916877968141,1.507837738102534,26.84067933445004,1.5,4.861,1022.156
4.125090436585752,1.5096609182154146,26.83938935866807,1.5,4.861,1030.765
4.125978291093917,1.508627110256409,26.84729436421088,1.5,4.861,1039.406
4.126975330036015,1.5104044640468557,26.859816224915665,1.498,4.866,1048.062
4.12789289033975,1.5066121308902911,26.857298443231898,1.5,4.866,1056.656
4.1291503746243645,1.508509105390216,26.86393958338154,1.5,4.866,1065.281
4.130125239319753,1.507841499565526,26.860149210670627,1.5,4.866,1073.89
4.131144710600807,1.508724519974122,26.868671185526072,1.498,4.866,1082.5
