Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.196062203382386,-0.0039594967607994,23.520585860135142,-0.0006,0.0,0.0
4.195978151809995,-0.0025121744881896,23.51112503683739,-0.0004,4.212,16.734
3.996230354646005,-1.989250686609392,23.580190958236717,-2.0,2.997,35.625
3.9749089567661886,-1.9910297755693416,23.73466187068815,-2.0,2.992,53.844
3.9588253683427848,-1.988299271229207,23.91843085169839,-2.0,2.978,71.953
3.9458268532892857,-1.9863699870202547,24.086603038521595,-2.0,2.971,90.156
3.934104263063389,-1.9906712844288337,24.2682766384079,-2.0,2.972,108.375
3.923991704807944,-1.9901613599866488,24.444070688026,-2.0,2.973,126.594
3.914836028011876,-1.9887379760019952,24.63692483067451,-2.0,2.969,144.766
3.906171361200895,-1.9905878206914405,24.809723393014124,-2.0,2.964,162.953
3.898415835969477,-1.9882518830917049,24.9864588494953,-2.0,2.958,181.047
3.891134716222101,-1.9878996563509792,25.17264354853245,-2.0,2.952,199.187
3.8839558996821135,-1.990558784211401,25.34736954604458,-2.0,2.946,217.359
3.877520751980775,-1.9890590586657049,25.51916248894544,-2.0,2.941,235.469
3.8709184083876895,-1.989518810114828,25.69385557792349,-2.0,2.935,253.687
3.8648700209204314,-1.9884344559542049,25.86368163802729,-2.0,2.929,271.875
3.858865520572208,-1.991697252136299,26.01420393619759,-2.0,2.923,290.062
3.853079673193069,-1.98979996979108,26.179399824944817,-2.0,2.918,308.25
3.847431858827632,-1.9900259180711983,26.33104259106202,-2.0,2.913,326.422
3.842404403830851,-1.9898542082922035,26.50429047425734,-2.0,2.908,344.625
3.837025819075581,-1.987164400952782,26.65788900660092,-2.0,2.902,362.781
3.832119242515162,-1.9880822645688696,26.80743412702579,-2.0,2.897,380.984
3.826801981537602,-1.9880024977557935,26.968705724065558,-2.0,2.893,399.187
3.821805708230556,-1.9898005826907088,27.112681752023573,-2.0,2.888,417.328
3.8166968827555263,-1.9874743516273297,27.279491218139324,-2.0,2.883,435.531
3.811421247304295,-1.9893617300202135,27.408910695237427,-2.0,2.878,453.75
3.8063059142186937,-1.9913034118538029,27.55774834185465,-2.0,2.873,471.984
3.8008838011856847,-1.9900278636435853,27.69205079177261,-2.0,2.867,490.281
3.795710813192457,-1.989495458535197,27.845568939154184,-2.0,2.863,508.375
3.790671902424182,-1.9876966587963203,27.96676139038506,-2.0,2.857,526.641
3.7852699656347855,-1.9876826070777796,28.108388589968552,-2.0,2.852,544.797
3.7799857962040697,-1.992703456875501,28.221430582193697,-2.0,2.847,563.016
3.775273864384564,-1.988004142148391,28.334535153334183,-2.0,2.842,581.172
3.770260757473269,-1.987372923781189,28.42870324111888,-2.0,2.837,599.437
3.765391997444523,-1.9891785264461057,28.54580628313249,-2.0,2.832,617.719
3.760624222493735,-1.9897441842955617,28.63872438778915,-2.0,2.827,635.937
3.755969858338351,-1.9871757088028423,28.72097949162936,-2.0,2.823,654.172
3.7514204257020434,-1.991616508136096,28.79312300438996,-2.0,2.818,672.422
3.746955117272672,-1.9924470686970357,28.855573045075097,-2.0,2.814,690.891
3.74245958467598,-1.989910684080641,28.909357588206426,-2.0,2.809,709.094
3.73826833306632,-1.9888838634924773,28.9559986666332,-2.0,2.805,727.453
3.734080666478975,-1.9885252555354012,29.009058109456117,-2.0,2.801,745.641
3.729722150029176,-1.989946847525716,29.032732640094054,-2.0,2.797,763.844
3.725784481192518,-1.9908420464260408,29.07603019673332,-2.0,2.793,782.203
3.7217706871480174,-1.9940826161567085,29.111862791395183,-2.0,2.789,800.547
3.7174486806997344,-1.98740823983398,29.15528233479654,-2.0,2.785,818.844
3.713618999493805,-1.989502531822918,29.17755623985696,-2.0,2.78,837.281
3.709602589754664,-1.9903826372343028,29.2083289654552,-2.0,2.777,855.641
3.705415847996852,-1.988038931182551,29.24000805228841,-2.0,2.773,873.891
3.7014074827923658,-1.9886710525214712,29.275700457412,-2.0,2.769,892.156
3.69748385237142,-1.9861768426590047,29.306354667908803,-2.0,2.765,910.437
3.6935618588729353,-1.9895779014180008,29.33516200718494,-2.0,2.761,928.812
3.689634788921481,-1.9879469177166744,29.377579100084425,-2.0,2.757,947.141
3.68568801811752,-1.9904147474677576,29.42325023956812,-2.0,2.753,965.391
3.6817447461554407,-1.9888212098500564,29.490447176571703,-2.0,2.749,983.781
3.677940082070914,-1.9899094452244823,29.52955546156321,-2.0,2.745,1002.078
3.6741377014846393,-1.990226971285136,29.576144672235337,-2.0,2.741,1020.391
3.6702954041452585,-1.990400774981706,29.619195691970933,-2.0,2.738,1038.844
3.666435437180088,-1.989057904456104,29.684815573110285,-2.0,2.734,1057.359
3.662863809084248,-1.9890880268277125,29.74166394335889,-2.0,2.73,1075.812
3.6590642884073072,-1.9884119175333896,29.797142304680776,-2.0,2.726,1094.156
3.655491513096726,-1.993432591860152,29.84219436588081,-2.0,2.723,1112.5
3.651788019523308,-1.9878011964543087,29.914548528256542,-2.0,2.719,1130.844
3.648215944792812,-1.9906466529145144,29.953812567557687,-2.0,2.715,1149.25
3.6445367495766776,-1.9878178870586205,30.00737505087536,-2.0,2.712,1167.75
3.6409789018648713,-1.987180838306157,30.069816093800505,-2.0,2.709,1186.172
3.6375315830832977,-1.990989488421972,30.11710897678045,-2.0,2.704,1204.734
3.6340620842463913,-1.9896916936292828,30.1719202326336,-2.0,2.701,1223.156
3.630627239506514,-1.990053358453477,30.227728277451764,-2.0,2.697,1241.531
3.6271184642095786,-1.9901308885404927,30.28424537908601,-2.0,2.694,1259.953
3.6237541123811305,-1.988723856932353,30.368089212181104,-2.0,2.691,1278.359
3.620283922597646,-1.9916455084691853,30.400525944442,-2.0,2.687,1296.75
3.6171973417589536,-1.988986453186852,30.459121116129342,-2.0,2.684,1315.297
3.6138498515069823,-1.989305617620431,30.52581592163193,-2.0,2.681,1333.812
3.610441686435851,-1.9875522330606663,30.59083752078981,-2.0,2.677,1352.391
3.607025033180145,-1.988051072344365,30.6508265741043,-2.0,2.674,1370.937
3.60389826385542,-1.991222204445924,30.69946273327337,-2.0,2.671,1389.359
3.6008810740927557,-1.9901477119016289,30.759865729497488,-2.0,2.668,1407.906
3.5976391189039787,-1.9912955095735008,30.81207302344065,-2.0,2.665,1426.406
3.594614473406843,-1.9908127111812417,30.868443876423356,-2.0,2.662,1444.969
3.591393828682897,-1.989555348268828,30.9157941124189,-2.0,2.658,1463.484
3.5884110274863694,-1.9891820624028824,30.971041439711325,-2.0,2.656,1481.922
3.585392570540882,-1.989668569172215,31.014576214694,-2.0,2.652,1500.469
3.5824786503908985,-1.9891958486687065,31.086048820554684,-2.0,2.65,1519.047
3.579432051381289,-1.99049953551606,31.12374870116688,-2.0,2.646,1537.734
3.5765515602489235,-1.990388433294404,31.191140949543986,-2.0,2.644,1556.312
3.5734882313439984,-1.9867764192634367,31.244430180077075,-2.0,2.64,1574.859
3.570600392894258,-1.988942218521549,31.29399462214123,-2.0,2.638,1593.406
3.567976222106298,-1.991003439545686,31.34663555942701,-2.0,2.635,1611.922
3.5650393318341846,-1.9902161544876933,31.39881004864048,-2.0,2.632,1630.562
3.562248092477853,-1.987048160545496,31.446044875689864,-2.0,2.63,1649.187
3.559640496247024,-1.9907230954089503,31.513479161388155,-2.0,2.626,1667.812
3.5568765000654183,-1.989378582052087,31.56503620021265,-2.0,2.624,1686.375
3.5545725604219816,-1.988847514484184,31.61468602063423,-2.0,2.622,1704.953
3.5519260825697256,-1.9891339637262084,31.65791017754601,-2.0,2.619,1723.656
3.549478652135201,-1.9918174005696607,31.704189214988563,-2.0,2.616,1742.391
3.5469278580862675,-1.989751685405797,31.755968050098243,-2.0,2.614,1760.953
3.5443019980726667,-1.9911947121833,31.80694433021806,-2.0,2.611,1779.687
3.541935947235028,-1.988533938239792,31.858747154978893,-2.0,2.609,1798.359
3.5397076683096325,-1.987882173355254,31.90699268075572,-2.0,2.606,1817.031
3.5373120274163368,-1.9910638696934624,31.954262569367607,-2.0,2.604,1835.766
3.5350228150529204,-1.9863260138542151,32.01130993282825,-2.0,2.602,1854.406
3.532802138224665,-1.9893054140457231,32.05867899500457,-2.0,2.6,1873.078
3.5306726597773745,-1.991852536219309,32.11388189574004,-2.0,2.598,1891.828
3.5285507869373305,-1.9877370577672475,32.14916562114674,-2.0,2.595,1910.672
3.526426487598085,-1.98852262728866,32.2142399603195,-2.0,2.593,1929.406
3.524390377209451,-1.993101389282378,32.2659368097365,-2.0,2.591,1948.219
3.5225181566825987,-1.9869332110109983,32.309528754929765,-2.0,2.589,1967.078
3.520139680158652,-1.9874414862917769,32.359706400218755,-2.0,2.587,1985.875
3.518231143752537,-1.9898014088241172,32.40323101202315,-2.0,2.585,2004.703
3.5163680165879687,-1.987739056591325,32.45116578081036,-2.0,2.583,2023.5
3.514412878324784,-1.9890222180862545,32.498028586697615,-2.0,2.581,2042.516
3.512507059522459,-1.9881472592206169,32.54215124013207,-2.0,2.579,2061.375
