Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.1890145295921934,-0.0037738206418535,24.631605023610323,0.0004,0.0,0.0
4.189169176120785,-0.0027591089173105,24.63065669719868,0.0004,4.205,9.36
3.3311291640706955,-4.026480568746643,24.978795048756723,3.995,1.413,24.422
3.246643472043308,-4.028661206916621,26.2410280164882,3.995,1.337,38.922
3.18568799835002,-4.025601663624602,27.55564699811553,3.995,1.276,53.531
3.1373228987676978,-4.031115621681116,28.727768097633945,3.995,1.224,68.156
3.099936332093049,-4.027214757727506,29.78874072817092,3.995,1.183,82.703
3.069401869654764,-4.0279410916411695,30.753747122867196,3.995,1.144,97.328
3.045830740297191,-4.028680901607592,31.642231838858137,3.995,1.114,111.86
3.0254343074297205,-4.026606018980615,32.51031970564922,3.995,1.092,126.391
3.0083588867669104,-4.028632490971156,33.335806722248016,3.995,1.072,140.953
2.9923897131687447,-4.027548388692144,34.116903280062786,3.995,1.052,155.516
2.977665039401777,-4.027002137992949,34.88396650036816,3.995,1.041,170.078
2.9629581627470563,-4.030445750441103,35.65357614570558,3.995,1.028,184.625
2.950004030010747,-4.026494754779652,36.371939109915246,3.995,1.014,199.125
2.935841239895608,-4.025741377124147,37.05813217448796,3.995,1.001,213.703
2.922980744958669,-4.026472475761102,37.75028675373667,3.995,0.989,228.344
2.909834199026509,-4.027181756751216,38.387244673863016,3.995,0.977,242.86
2.896619625579462,-4.027147166926743,39.02736535229479,3.995,0.964,257.422
2.882877506481188,-4.027488325910073,39.64951411317915,3.995,0.951,271.953
2.869249039152303,-4.027353206252349,40.25587732870124,3.995,0.937,286.469
2.8538095395396006,-4.026382518605652,40.84944896856088,3.995,0.923,301.016
2.8399689754084068,-4.028249045245223,41.41620545548141,3.995,0.909,315.594
2.8248805457633157,-4.028563350731962,42.0046141643606,3.995,0.893,330.063
2.8099658526077747,-4.0268867024519,42.56801909857612,3.995,0.878,344.641
2.792174714293261,-4.0288245638036,43.15189904853428,3.995,0.864,359.203
2.7770844086285265,-4.026762562136044,43.73098968442753,3.995,0.847,373.781
2.762850446031851,-4.027616635159865,44.299368898112,3.995,0.835,388.328
