Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time
3.510047877773144,-0.0019898619407126,33.40840537983315,0.0,-0.007,0.0
3.195933755916512,-3.608196410697763,33.343993639445515,-3.62,1.461,2.484
3.5873468540221864,1.5162953349571633,33.34319229164435,1.507,4.305,7.922000000000002
3.630223088660564,1.5150241143314782,33.32480155197796,1.507,4.359,13.141
3.654063692455471,1.5135895082719408,33.29207011778605,1.507,4.386,18.344
3.672556316965976,1.515945905623592,33.22769170631441,1.507,4.403,23.563
3.688906293704795,1.515791290176935,33.161711529920154,1.507,4.419,28.766000000000005
3.703439530624242,1.511804026334833,33.0909551124926,1.507,4.435,33.984
3.716524658195609,1.5154506708720874,33.00529762786769,1.507,4.446,39.25
3.7281572727519374,1.518869495879406,32.92848342499157,1.507,4.462,44.453
3.738883455188194,1.5165582626743952,32.84592731893815,1.507,4.473,49.656000000000006
3.7494108527465313,1.515015545974563,32.780809525746626,1.507,4.478,54.859
3.75880571604395,1.51603350622972,32.69943311282391,1.507,4.489,60.063
3.767692201696214,1.516728093432097,32.62921497905271,1.507,4.5,65.313
3.775766277544705,1.514991005316624,32.54705438912733,1.507,4.511,70.516
3.783476838710596,1.5113720803530368,32.468786726354416,1.507,4.516,75.734
3.790869494622156,1.514195620826852,32.399215862090585,1.507,4.521,80.922
3.797041629357678,1.5155680020618338,32.34433250635002,1.507,4.527,86.10900000000001
3.803110300406155,1.5146150947253785,32.26643452349778,1.507,4.538,91.375
3.808936448198783,1.5153943421825542,32.20154170799073,1.507,4.543,96.563
3.81431680933693,1.514693472638508,32.13297914663519,1.507,4.548,101.766
3.818821265780153,1.514539844019775,32.06246446018944,1.507,4.548,107.016
3.822551296183984,1.516000323576817,31.999828838048995,1.507,4.554,112.219
3.82626432283949,1.516310656265084,31.941330582859138,1.507,4.559,117.406
3.829500988494079,1.5133748204806652,31.88628899774801,1.507,4.559,122.672
3.832465326153475,1.5173387203825075,31.822415667682503,1.507,4.565,127.859
3.8349300482081743,1.5163221301183845,31.753832933630942,1.507,4.565,133.109
3.837616740793993,1.5162879263065434,31.686046925344943,1.507,4.57,138.313
3.839409762960209,1.515208986473895,31.623624470566373,1.507,4.57,143.5
3.841837294378837,1.5128150326117924,31.567011995218785,1.507,4.575,148.75
3.843564649663669,1.5138209779822092,31.525729899268537,1.507,4.575,153.969
3.845487850908534,1.5150225587200596,31.475812683666348,1.507,4.575,159.14100000000002
3.847082213630734,1.5136776527137965,31.41817403400557,1.507,4.575,164.39100000000002
3.84881573723243,1.5114157646218536,31.35663819123189,1.507,4.581,169.578
3.850157912762728,1.51282029263298,31.29968755713187,1.507,4.581,174.781
3.852170659046892,1.515237428590584,31.241966319474493,1.507,4.581,180.016
3.853739795540715,1.512951704209718,31.198865977081287,1.507,4.586,185.203
