Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time
3.7492917058359168,0.0002098605300212,11.094342509592488,-0.0006,0.002,0.0
3.933926542894563,1.4906539169804325,11.02469637434223,1.4995,4.808,2.5
3.948695171101764,1.4924171586296993,10.995882385277046,1.4995,4.821,8.343
3.958447344396188,1.4904919711301534,10.907261421468837,1.4995,4.834,14.218
3.9663596716879104,1.4915195984863812,10.875513837507608,1.4995,4.846,20.062
3.9730791587295498,1.4914023898134134,10.80836579163315,1.4995,4.846,25.922
3.9791873781182168,1.4904331747674129,10.766982811329164,1.4995,4.846,31.843
3.98478442495332,1.490980152024781,10.707069795556103,1.4995,4.859,37.703
3.989613081809712,1.4924506684731322,10.657547680106418,1.4995,4.859,43.547
3.994226736488105,1.4919696428324474,10.628915105099871,1.4995,4.872,49.39
3.998446321908266,1.4915592926152723,10.602539902803333,1.4995,4.872,55.234
4.002487982071657,1.4912836560688734,10.546108459097471,1.4995,4.872,61.14
4.006699726103285,1.4912580309213712,10.454020052571842,1.4995,4.884,67.047
4.010117120791848,1.4924513640213684,10.36491366280725,1.4995,4.884,72.906
4.013490275519169,1.4913883377231285,10.327990158347063,1.4995,4.884,78.73400000000001
4.016854670878466,1.4913068388088897,10.32925671164748,1.4995,4.884,84.593
4.019983905083115,1.4901379856797574,10.32225735279423,1.4995,4.884,90.422
4.023129374461327,1.490493145374538,10.23771642758471,1.4995,4.897,96.25
4.025872626181791,1.489536604508127,10.185702003106414,1.4995,4.897,102.093
4.028540558858841,1.4924100965720557,10.18982853704324,1.4995,4.897,107.968
4.031009382998258,1.4913330749815663,10.16417966907187,1.4995,4.897,113.797
4.033393618719451,1.4892527377933735,10.124698498626609,1.4995,4.897,119.64
4.0357177824352135,1.4909249105161402,10.08709261655337,1.4995,4.91,125.5
4.037865056885767,1.4906089999775514,10.049528224730864,1.4995,4.91,131.328
4.040010802815237,1.4905181187779155,10.032710228084223,1.4995,4.91,137.156
4.042113561030954,1.4914423341118326,9.969349556367328,1.4995,4.91,143.031
4.043976984878678,1.4918025776004606,9.933925773584448,1.4995,4.91,148.875
4.045791133009199,1.4906685683976149,9.865119956793995,1.4995,4.91,154.765
4.047576811174675,1.4917711552815107,9.851317525158423,1.4995,4.922,160.59300000000002
4.049388834407297,1.4910359284565444,9.856242399712528,1.4995,4.922,166.406
4.050984932906347,1.4921273963493582,9.800993132582256,1.4995,4.922,172.297
4.052634651896018,1.4910196769391977,9.782647561532116,1.4995,4.922,178.125
4.054263312173087,1.4911553498925536,9.768075931289426,1.4995,4.922,183.937
4.056082687834621,1.4911120139972456,9.75734599132046,1.4995,4.922,189.812
4.057454737940415,1.4908830179683763,9.712035521310368,1.4995,4.922,195.64
4.058884217253328,1.4914020991205232,9.678691771857917,1.4995,4.922,201.468
4.060357315467547,1.4911120944774907,9.630463050172796,1.4995,4.922,207.343
4.062094872942025,1.4924706678931352,9.63316211034724,1.4995,4.922,213.172
4.063285208012112,1.4913046966263683,9.619697927697368,1.4995,4.922,219.031
4.064466539935427,1.4908746600187397,9.59465519702346,1.4995,4.935,224.859
4.066210479137539,1.4915226151046466,9.60097577617937,1.4995,4.935,230.703
4.0674739626803005,1.491631392678809,9.582110093332496,1.4995,4.935,236.531
4.06889439385549,1.4918459065448777,9.547375248638437,1.4995,4.935,242.359
4.0701999145614405,1.491815640798344,9.539947950527129,1.4995,4.935,248.172
4.071693482555731,1.491562554746868,9.496092927768077,1.4995,4.935,254.031
4.07302661043682,1.4919095086486056,9.47893343432692,1.4995,4.935,259.843
4.074264796021691,1.49146952270182,9.437923012680924,1.4995,4.935,265.672
4.075831750744333,1.4898927724186637,9.43975910662136,1.4995,4.948,271.547
4.077151667759463,1.4915390285076453,9.400896025504863,1.4995,4.948,277.375
4.078604636882668,1.4910196426113889,9.38639512743854,1.4995,4.948,283.218
4.079957511183476,1.4923817474298706,9.36156434604936,1.4995,4.948,289.047
4.080986326122118,1.4912349246143748,9.304659124798082,1.4995,4.948,294.859
4.082341462317375,1.491118865018915,9.188414380101747,1.4995,4.948,300.734
4.083535157059668,1.4910301017293075,8.984303113135033,1.4995,4.948,306.562
4.084926608773511,1.490244421287182,8.759478120668048,1.4995,4.948,312.39
4.086088153542275,1.49218545084158,8.562253725775014,1.4995,4.948,318.265
4.087550988061431,1.4929785507799709,8.45922885337115,1.4995,4.948,324.078
4.088808878252128,1.4900729621094124,8.35506738074785,1.4995,4.96,329.937
4.090219968665519,1.4916621506058565,8.190612838172664,1.4995,4.96,335.765
4.091896673433893,1.491181651709079,8.059527574512915,1.4995,4.96,341.609
4.093185078695839,1.491515514570794,7.949076385918911,1.4995,4.96,347.484
4.094508705809976,1.4924948615527311,7.820390585321806,1.4995,4.96,353.312
4.096025028841108,1.4940986578185815,7.720005224170496,1.4995,4.96,359.125
4.097644797000795,1.4901936396238338,7.599339552308541,1.4995,4.96,364.984
4.098956794473367,1.49170987050168,7.504727266984467,1.4995,4.96,370.812
4.100318025000895,1.4927495375805513,7.443872771351272,1.4995,4.96,376.625
4.1019579630279175,1.4896051977515454,7.41429222809844,1.4995,4.96,382.453
4.1037161854231865,1.492004379906085,7.285994431556825,1.4995,4.96,388.328
4.105057551538166,1.4913233453835733,7.192594200770446,1.4995,4.973,394.156
4.106610197072547,1.4921757104239517,7.072275454840354,1.4995,4.973,399.984
4.108174182172302,1.4932181396857678,7.047262251662446,1.4995,4.973,405.797
4.109677552902486,1.4913545254669147,7.009117510220853,1.4995,4.973,411.625
4.111361610954213,1.490780812860335,6.9339770407368215,1.4995,4.973,417.437
4.112870921872157,1.492020675369348,6.896139316431821,1.4995,4.973,423.25
4.1144642073067415,1.492590922950081,6.778019028167618,1.4995,4.973,429.078
4.1158882157621015,1.4925055232602,6.775903279684833,1.4995,4.973,434.953
4.117534560061453,1.491374717978859,6.729599545803938,1.4995,4.973,440.765
4.119140392174108,1.4911821652883746,6.678828158107371,1.4995,4.986,446.593
4.120611149338416,1.4925908857972194,6.5866649464333245,1.4995,4.986,452.406
4.122156057158227,1.4919431997363877,6.500297758255099,1.4995,4.986,458.265
4.1237315833755295,1.490200001614494,6.443355932369612,1.4995,4.986,464.078
4.125182363427468,1.4928812719580078,6.382539390091987,1.4995,4.986,469.89
4.127013183713033,1.491442871542083,6.335524078473109,1.4995,4.986,475.781
4.128521845234811,1.49157857205369,6.263340658124469,1.4995,4.986,481.593
4.130105915092158,1.4927741546625704,6.293212199751268,1.4995,4.998,487.437
4.131590603991363,1.4919066275535668,6.257992930632869,1.4995,4.998,493.265
4.13325972046387,1.49184023439922,6.142473132081399,1.4995,4.998,499.14
4.1347254004740766,1.490730095460724,6.118020920805479,1.4995,4.998,504.953
4.136292709279752,1.4909035585651749,6.063568661250835,1.4995,4.998,510.765
4.137909341049469,1.4927661011734448,6.062888940605212,1.4995,4.998,516.64
4.139438626041784,1.4919030109689713,5.968321686830731,1.4989,4.998,522.453
4.1407439523545975,1.4896777213865149,5.965237401010392,1.4973,4.998,528.343
4.1421065348720365,1.4852106060668917,5.849316034672772,1.4951,4.998,534.156
4.143263450676759,1.4840383462660425,5.779415084583986,1.4935,4.998,539.968
4.1445926055356,1.482655763913201,5.7695724045819485,1.4913,4.998,545.843
4.145836384341771,1.482517861382968,5.877532087029452,1.4891,4.998,551.687
4.147040678190087,1.4797059377959698,6.054115796481678,1.4875,4.998,557.562
4.148461885339931,1.4765276752948937,6.146215275526996,1.4853,4.998,563.375
4.149488357377718,1.4761290069124893,6.246806093253454,1.4831,4.998,569.187
4.1507105644190005,1.4726487788664355,6.3821184053435145,1.4809,4.998,575.047
4.151577096311877,1.4705773681293728,6.423018244077713,1.4782,4.998,580.875
4.152807926643123,1.4685495007524183,6.488964888836594,1.4766,4.998,586.687
4.153754431022886,1.4652891128864642,6.554181798309887,1.4744,4.998,592.5
4.154997999204714,1.4629440739329662,6.574781728205902,1.4722,4.998,598.39
4.155849534767983,1.4628976093504085,6.647188446287268,1.4711,4.998,604.203
4.156927879969992,1.461448003499816,6.688990420405766,1.4689,4.998,610.015
4.157863770329191,1.4607830086165996,6.734980837676432,1.4679,4.998,615.89
4.158953233400122,1.4580942445693557,6.765816505035698,1.4662,4.998,621.703
4.159870732636419,1.4572703526972313,6.819331732385601,1.4646,4.998,627.515
4.160782291499012,1.4549885396892543,6.8343285694258284,1.4629,4.998,633.328
4.161768670211306,1.4541901022894348,6.866783592948137,1.4613,4.998,639.172
4.162751111614382,1.4531462479350867,6.903202139505261,1.4602,4.998,644.984
4.163692663672041,1.44991934571455,6.9132376126616135,1.4586,4.998,650.812
4.164259064237187,1.4490120039625585,6.933180463587745,1.4564,4.998,656.672
4.165264367409989,1.446412382160237,6.937183785920147,1.4553,4.998,662.5
4.165966733477831,1.4458743081006566,6.941771829965763,1.4531,4.998,668.312
4.166753394508514,1.4432926715181118,6.967388718615895,1.451,4.998,674.172
4.167540286048873,1.4411951161279457,6.998729509877702,1.4488,4.998,680.0
4.168393558406582,1.4382869656255477,7.025615063910636,1.4482,4.998,685.843
4.169236801453645,1.4389142582867032,7.025785232193248,1.4466,4.998,691.718
4.17025308665681,1.4374783530591924,7.025563983247709,1.4455,4.998,697.562
4.171098592975069,1.4367180331930378,7.0478590002811705,1.4444,4.998,703.375
4.17187810404817,1.4344545802667084,7.070454410782295,1.4433,4.998,709.265
4.172714606540048,1.4336672410182822,7.086537357447642,1.4417,4.998,715.078
4.173562200024984,1.433220200653888,7.1152365146585685,1.4406,4.998,720.89
4.1744531367285225,1.4301540113716649,7.118774014167003,1.439,4.998,726.765
4.175332979839014,1.4314369246440148,7.158085286561977,1.4379,4.998,732.593
4.176039849691945,1.4278724112961827,7.162423201051352,1.4362,4.998,738.406
4.176762115104999,1.4282330914457395,7.1868028418783725,1.4346,4.998,744.25
4.177610069137428,1.4262106619627892,7.171181660556888,1.433,4.998,750.125
4.178359826329447,1.4251528152100883,7.184086095439788,1.4313,4.998,755.953
4.179153696098881,1.422472046931074,7.191243342958591,1.4302,4.998,761.765
4.17992366593118,1.4213296932839694,7.222031634016429,1.4286,4.998,767.625
4.180834849904597,1.4210026589061666,7.25420971397035,1.4275,4.998,773.453
4.181437243528246,1.4180768451928696,7.264616393175899,1.4264,4.998,779.25
4.1822888900278725,1.4167091725106604,7.26706086774261,1.4253,4.998,785.062
4.183149725825652,1.4167705390319996,7.279037761866237,1.4242,4.998,790.937
4.183961406707535,1.412522810039354,7.308080017027674,1.4226,4.998,796.75
4.184656602613765,1.4133815580668256,7.320421687956145,1.4215,4.998,802.609
4.185416486192064,1.414686431242076,7.3299676639363005,1.4204,4.998,808.437
4.186371021352545,1.4131991601695886,7.340486301479144,1.4193,4.998,814.25
4.187075702581319,1.4076225276884278,7.362982342722066,1.4177,4.998,820.437
4.187845794180696,1.40670719223524,7.375298552303017,1.4155,4.998,826.406
4.188398482178777,1.4055883116822276,7.382890675724095,1.4139,4.998,832.375
4.189064231583627,1.4042837381308684,7.397642682041351,1.4117,4.998,838.734
4.189792024326794,1.4031938158108446,7.400150683161029,1.4101,4.998,845.14
