Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.205435554958762,0.0012305295328013,5.243499809183194,0.0004,0.0,0.0
4.205295167168118,-0.0016420173438261,5.244015877939607,0.0004,4.221,9.375
3.856639479475159,-1.9879224634442765,5.28675606405828,1.9992,2.667,20.531
3.832731810717697,-1.9886531490086463,5.35119510186073,1.9992,2.667,30.843
3.813424746915503,-1.9893484364304368,5.461333226110478,1.999,2.653,41.171
3.795984403916057,-1.9891338203934728,5.559739991372866,1.9992,2.64,51.468
3.78008519567676,-1.9891452550634208,5.664341109287563,1.999,2.626,61.765
3.764513668721124,-1.9896042834783936,5.8092461922213445,1.9992,2.612,72.031
3.749817271056751,-1.98798696640533,5.918825313283997,1.999,2.602,82.343
3.735235393691499,-1.9895030516366825,6.029830707585059,1.999,2.594,92.609
3.7214470317723984,-1.9902450077136735,6.193308696089773,1.9992,2.581,102.921
3.707650502807953,-1.988543215216802,6.311439606443388,1.9992,2.569,113.203
3.6945922719213695,-1.9875099685398403,6.422821364874527,1.999,2.558,123.5
3.681858266930038,-1.9889087062937445,6.545003943428617,1.999,2.55,133.796
3.669878836236161,-1.9883259287721395,6.696899048812256,1.9992,2.54,144.078
3.6585538686430423,-1.987694681975904,6.840775094314381,1.999,2.53,154.437
3.647753329329461,-1.9887805862075865,6.956956116274293,1.999,2.522,164.75
3.637898220985953,-1.9876488984240483,7.103795878320811,1.9992,2.514,175.0
3.628410194242185,-1.9896966895976624,7.241599894311709,1.999,2.508,185.296
3.6197752203926346,-1.988113940257152,7.369212576827413,1.9992,2.5,195.609
3.6118807032633615,-1.988286309487534,7.49931232861552,1.999,2.493,205.89
3.6042167349215513,-1.98827234728887,7.61533596509938,1.999,2.487,216.187
3.59719011340894,-1.9896700342246896,7.736140912660479,1.999,2.481,226.5
3.590851145722941,-1.9890774786538308,7.87314566983889,1.9992,2.476,236.781
3.584649382737633,-1.9880731656040171,8.025293556018534,1.9992,2.47,247.093
3.579095368513717,-1.988488419472756,8.09991451029003,1.999,2.467,257.375
3.573522374963012,-1.9893373637398664,8.218790784718532,1.9992,2.462,267.718
3.5687449660178383,-1.9893848301369847,8.352857386852552,1.999,2.458,277.953
3.563711985914406,-1.98756748609934,8.420150932726402,1.9992,2.454,288.25
3.559183121159092,-1.988056636260085,8.54525132794151,1.999,2.449,298.546
3.554772820640397,-1.9879742759632788,8.671765059421633,1.999,2.444,308.843
3.550747455218333,-1.9888106638272685,8.765173021667533,1.999,2.44,319.14
