Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
0.7680244991448124,-0.0035411956910039,5.970842216365718,0.0004,0.0,0.0
0.7398018705361756,0.0021113378600519,6.006274837868772,0.0004,0.0,9.328000000000005
0.713539554321153,-0.0046554791818517,5.999842452997327,0.0004,0.001,20.265
0.6931235434049329,0.0018619994170266,6.003725376311992,0.0004,0.001,30.578
0.6749511224718435,0.0027661534210397,6.0424213954676445,0.0004,0.001,41.046
0.6593852652666021,0.0004144968290719,6.042409524554727,0.0006,0.001,51.515
0.6454766094821953,-0.000160311321903,6.045505623140178,0.0006,0.001,62.0
0.6334564518660163,0.0035209324570485,6.0497492294849495,0.0006,0.001,72.48400000000001
0.62236564330354,0.0013455806715886,6.070096856823395,0.0004,0.001,82.98400000000001
0.6125569420553388,0.0035185022890963,6.091539304128743,0.0004,0.001,93.421
0.6040154157043086,0.0033305515984885,6.106566517868151,0.0006,0.001,103.89
0.596047069693551,0.0040808215848378,6.105076491918991,0.0004,0.001,114.39
0.5881615877229405,0.0015939144654551,6.117512405156262,0.0004,0.001,124.843
0.5819673960949381,0.0016646146233002,6.121297533621219,0.0004,0.001,135.34300000000002
0.5757602101536209,-0.0001049989377424,6.133708073991324,0.0004,0.001,145.812
0.5700707524742883,0.0012366800515278,6.145506667174147,0.0004,0.001,156.406
0.5648698663868976,-4.165501020557251e-05,6.155365741244784,0.0004,0.001,166.937
0.5598253785819024,0.0008158036810027,6.166759769008277,0.0006,0.001,177.437
0.5553186970843655,0.0026067883009066,6.177473740025315,0.0004,0.001,187.906
0.5508592058998488,0.0009185749082886,6.198053780989179,0.0004,0.001,198.437
0.5467981706401922,0.0001491143090499,6.200492192094084,0.0004,0.001,208.921
0.5433507291331259,0.0023505219117056,6.20874502221588,0.0004,0.001,219.359
0.5399927358339283,0.0012504621423506,6.223500712430123,0.0004,0.001,229.843
0.5370701716760895,0.0025058235519613,6.236434104178783,0.0006,0.001,240.343
0.5338905286355758,0.0013613978135868,6.245373886998807,0.0004,0.001,250.828
0.5311877457323525,0.000355412016518,6.250284907407995,0.0004,0.001,261.312
0.5285701419683224,0.000530365610934,6.255519790520144,0.0004,0.001,271.781
0.525820786208552,0.0012219936933026,6.277372787976361,0.0006,0.001,282.234
0.5234064895174311,-0.0004395565972036,6.292200878467759,0.0004,0.001,292.718
0.5215967973367589,0.0003987289819608,6.302374593697397,0.0004,0.001,303.187
0.519500272683877,0.0024999195730508,6.310779298985439,0.0006,0.001,313.687
0.5172559969978373,0.002377673710765,6.328737137858357,0.0006,0.001,324.187
0.5151544233411876,-0.0020683631373602,6.3340636227495,0.0006,0.001,334.64
0.5128387398788444,0.0020987394556259,6.341283885368767,0.0004,0.001,345.093
0.5117071725975221,0.0015246088549071,6.356478701129385,0.0004,0.001,355.64
0.5102991049722927,0.001282756397436,6.3674040714572575,0.0004,0.001,366.156
0.5085584240023757,0.0013932710774586,6.37953319262656,0.0004,0.001,376.64
0.5071009520419121,0.0010075506172144,6.393762842906555,0.0004,0.001,387.125
0.5055541139917017,0.0021322755412411,6.406699486602675,0.0006,0.001,397.593
0.5043040670651797,-0.000315664553029,6.410967146237038,0.0004,0.001,408.015
0.5029635288936645,0.0016617338873142,6.418571813720166,0.0004,0.001,418.515
0.5018834404222152,0.0009133525462937,6.435787046036605,0.0004,0.001,429.0
0.5002845249921334,0.0004898161119461,6.446219818556007,0.0004,0.001,439.468
0.4995113590916867,-0.0011825919351378,6.462435244443521,0.0004,0.001,449.953
0.4984285015147786,0.0012718493071919,6.479398303702292,0.0004,0.001,460.421
0.4975126577729882,0.0007441790981907,6.4903903656463084,0.0004,0.001,470.89
0.4965282097672935,0.0017421436698739,6.49870349131015,0.0004,0.001,481.359
0.4954641431176324,0.0005183853402606,6.500311997482492,0.0004,0.001,491.875
0.494545194574477,0.0020934214229051,6.513822270395077,0.0004,0.001,502.343
0.4936388518645086,0.0007256418360483,6.5309600722416885,0.0006,0.001,512.812
0.4929010785654296,-6.777681316413123e-05,6.536036454423643,0.0004,0.001,523.281
0.491850706553617,0.0006384296083524,6.5463665679481045,0.0004,0.001,533.781
0.4910907987888347,0.0028326701973717,6.559937291321961,0.0004,0.001,544.375
0.4903202650976482,0.0003914737877214,6.552288236753824,0.0006,0.001,554.828
0.4893554344537762,0.0010922087933261,6.492338330759679,0.0006,0.001,565.312
0.4886102096542634,0.0027570754539164,6.20291008316208,0.0004,0.001,575.796
0.4870306947264989,0.0028194342440541,5.859433439126691,0.0004,0.001,586.281
0.485610927112443,0.001092954945529,5.666735818810558,0.0004,0.001,596.781
0.484283929622378,0.0015011956588583,5.539011496695645,0.0004,0.001,607.25
0.4826984898783614,0.0014812141147966,5.425971248803254,0.0006,0.001,617.734
0.48166833302011,0.0008030702577618,5.267080950755345,0.0004,0.001,628.312
0.4803212718458958,-0.0020760873915496,5.179039270091444,0.0006,0.001,638.796
0.4788459461717714,0.0012112037403505,5.0736937825975055,0.0004,0.001,649.296
0.4781335289641886,0.0007540992189124,4.964423807389151,0.0004,0.001,659.796
0.4769376393162986,-8.606141910566384e-05,4.864544481315281,0.0004,0.001,670.406
0.4756907417264649,-0.0005361638956518,4.752688399896113,0.0004,0.001,681.031
0.4747114727329677,0.0038204703326643,4.641514648024712,0.0004,0.001,691.687
0.4737913801616687,0.0005960775480743,4.562939002436402,0.0006,0.001,702.281
0.4727029046923947,0.0012564378040997,4.467370124525866,0.0004,0.001,712.843
0.4720918515769243,0.0010300553436743,4.3679674053423945,0.0004,0.001,723.468
0.4711025149426971,-0.0001668650232866,4.30153025031131,0.0004,0.001,734.093
0.4700291398312639,0.000713808261693,4.445046400249424,0.0004,0.001,744.687
0.469990507798822,0.0001922937612416,4.642636171074478,0.0006,0.001,755.359
0.4695221779260883,0.0031804240084402,4.726418135000055,0.0004,0.001,766.046
0.4692550416266677,0.0008236922546954,4.821175583177814,0.0004,0.001,776.625
0.4695259915931829,0.0009229542311947,4.898539395554486,0.0004,0.001,787.281
0.468540806037976,0.0007704017080302,4.995511585597355,0.0004,0.001,797.921
0.469242869683012,0.0016621843290072,5.05321946841918,0.0004,0.001,808.5
0.4680543557997402,0.0014715429825853,5.118904327989046,0.0004,0.001,819.171
0.4675005877828916,0.0017507153721351,5.135582936023733,0.0004,0.001,829.796
0.4675723593069771,0.0016870087390784,5.1422395661241245,0.0004,0.001,840.453
0.4671578239359726,0.0004881304233743,5.195375006617508,0.0004,0.001,851.125
0.4667136982333001,-0.0003625837494676,5.249064832618373,0.0004,0.001,861.781
0.4671673709677376,-0.0007457457024903,5.260252966540529,0.0004,0.001,872.343
0.4663454107643446,0.0024576149289822,5.300279887771056,0.0004,0.001,883.0
0.4660244022025459,0.0010625035324419,5.314752784222237,0.0004,0.001,893.625
0.4657399617731667,0.0009316748083395,5.379991140335919,0.0004,0.001,904.218
0.4655197868930665,0.001462888355154,5.387602850621879,0.0004,0.001,914.859
0.465360943923529,-0.0014338624977582,5.419511620366114,0.0004,0.001,925.437
0.4649915693403866,-0.0001087412238976,5.4426953452043705,0.0004,0.001,936.015
0.4649361035741577,-1.2501097548899931e-05,5.483534787610423,0.0004,0.001,946.671
0.4644652038156116,0.0009569854943734,5.47558540702858,0.0004,0.001,957.312
0.4643638182351998,0.0003156600437995,5.509100368149103,0.0004,0.001,967.875
0.464040149553294,0.0014939074855267,5.544044627460177,0.0004,0.001,978.515
0.4636053689070321,0.0011113217365143,5.545663762933213,0.0004,0.001,989.14
0.4637516998568559,0.0010690514392048,5.591525248325122,0.0004,0.001,999.765
0.4633145038443884,0.0007034298502594,5.601814757961005,0.0004,0.001,1010.421
0.4630241223486662,0.000386797971605,5.619443505563645,0.0004,0.001,1021.046
0.4628767896351912,-0.0010949075137889,5.637903282622032,0.0004,0.001,1031.687
0.4622611088959751,0.0006640590081389,5.665697806032807,0.0004,0.001,1042.343
0.462182524019565,0.0006615794761464,5.680637634261015,0.0004,0.001,1052.984
0.4620171713369816,-0.0002391402709965,5.701486167218524,0.0004,0.001,1063.562
0.4617544002717049,0.0005000385753085,5.718448676737815,0.0004,0.001,1074.312
0.461594545984255,2.439993320663872e-07,5.747269023726608,0.0004,0.001,1084.937
0.4608793278332403,0.000234334797805,5.757740945252314,0.0004,0.001,1095.531
0.4609758508924088,0.0002766561709411,5.785145749483663,0.0004,0.001,1106.125
0.4608643392069255,0.0006978815414417,5.805973196294774,0.0004,0.001,1116.843
0.4608925665222771,0.0005798434796669,5.819275437124894,0.0004,0.001,1127.468
0.4601519618707909,0.002052070405344,5.835450920829615,0.0004,0.001,1138.062
0.4598381956236233,0.0015584252738913,5.864988876155639,0.0004,0.001,1148.656
0.4607490162001193,-0.0002937341539811,5.864929181569967,0.0004,0.001,1159.25
0.4606757423507246,-0.0042532582967204,5.877009829343506,0.0004,0.001,1169.843
0.459630369243402,3.19812767997281e-05,5.924554105190524,0.0004,0.001,1180.5
0.4586339643580931,0.0010657212150545,5.913784517848719,0.0004,0.001,1191.046
0.4589278089535578,-0.0003801118681451,5.918002533718424,0.0004,0.001,1201.781
0.4591004789996661,0.0003046842505406,5.951714352377121,0.0004,0.001,1212.437
0.459118414928265,-0.0006944091132265,6.001880711181222,0.0004,0.001,1223.109
0.4581632238613943,0.0003288475218439,5.9927088670737865,0.0004,0.001,1233.64
0.4581681205435925,0.0028070884664276,6.029648447219521,0.0006,0.001,1244.281
0.4580843668614537,0.0002249969073632,6.034619398950786,0.0004,0.001,1254.921
0.4592524967898682,0.0006298778484045,6.0377956113338165,0.0004,0.001,1265.546
0.4575168800129877,-0.001638829739889,6.070130634975308,0.0004,0.001,1276.171
0.4576695202470355,0.0005081623143767,6.068108830354799,0.0004,0.001,1286.781
0.4573201158439505,0.0009415900668239,6.090297295932593,0.0004,0.001,1297.375
0.456966273086876,0.001191840544867,6.085969439588923,0.0004,0.001,1307.953
0.4566808038519517,-0.0002388077355319,6.096975381539733,0.0004,0.001,1318.593
0.4562087863850356,0.001942885437148,6.114389279120317,0.0004,0.001,1329.234
0.456582314771377,0.000154267970743,6.136019039311903,0.0004,0.001,1339.875
0.4563120561755423,0.0001839994496296,6.145802148190507,0.0006,0.001,1350.515
0.4558234044775644,0.0011257964744558,6.141569757503333,0.0004,0.001,1361.109
0.4553225586099452,0.0005267799379426,6.152351992160436,0.0004,0.001,1371.687
0.455382914342535,0.0012243058345795,6.1676783765188326,0.0004,0.001,1382.359
0.4549574492909022,-0.0002498637616839,6.180060745692048,0.0004,0.001,1392.968
0.4549898702256111,-0.0005773154153146,6.200720947588286,0.0004,0.001,1403.546
0.4545629745236761,-0.0003469198920264,6.212569487544842,0.0004,0.001,1414.156
0.4541927302179855,-0.0004157889332027,6.253101247490644,0.0004,0.001,1424.781
0.454330505244186,-0.0001845985975475,6.247886715418141,0.0004,0.001,1435.406
0.4539196363577485,-0.0002794203100425,6.259097708371256,0.0006,0.001,1446.0
0.4535470515817204,-0.0003129558032317,6.253430071299673,0.0004,0.001,1456.593
0.4530630892728595,0.0016966396658564,6.280777963183319,0.0004,0.001,1467.218
0.4533742810823239,0.0011217975043497,6.282067140547657,0.0004,0.001,1477.843
0.4531451229120312,-0.0002091600512727,6.297901940070324,0.0004,0.001,1488.484
0.4529941557280195,0.0015842005433582,6.3096169168083005,0.0004,0.001,1499.062
0.454293864134663,0.0006779102407029,6.319755191923125,0.0004,0.0,1509.828
0.4543033304161158,-0.0003946514511334,6.340617759280059,0.0004,0.0,1520.546
0.4537875454338002,-0.0001342880249044,6.353371695616833,0.0004,0.0,1531.328
0.4539807233514237,-0.0001691204791073,6.373043267548785,0.0004,0.0,1542.031
0.4533682224997292,0.0003775104432006,6.378471840999394,0.0004,0.0,1552.843
0.4536713242784088,0.0007087448397967,6.371336684446049,0.0004,0.0,1563.593
0.4536081573648294,0.0008623548723529,6.386286334712828,0.0004,0.0,1574.328
0.4532465559965474,-0.0004243198413239,6.397536570969453,0.0004,0.0,1585.109
0.453248386411752,-9.353321317372994e-05,6.400273586916321,0.0004,0.0,1595.843
0.4529409252869038,0.0006046144474728,6.412426308341368,0.0004,0.0,1606.64
0.4527771207450827,0.0021231216232256,6.4215222247641375,0.0004,0.0,1617.39
0.4525607193013059,-0.0003593650151061,6.438666041877794,0.0004,0.0,1628.171
0.4525928703283742,-0.0003677243667609,6.450696970996877,0.0004,0.0,1638.984
0.4521670178236362,-0.0004526755688835,6.466361955472895,0.0004,0.0,1649.687
0.4520844205598814,-0.000108953960676,6.467846895477299,0.0004,0.0,1660.437
0.4516904610755156,-1.1446559624418432e-05,6.48454167847968,0.0004,0.0,1671.156
0.4515868643100442,-0.0012770639766352,6.497594469793639,0.0006,0.0,1681.968
0.4512370298863761,0.0001159934462714,6.498412670161367,0.0004,0.0,1692.796
0.4510759454670615,-0.0006304818722918,6.516207475884882,0.0004,0.0,1703.609
0.4510345690459606,0.0003734556963898,6.509593157952137,0.0004,0.0,1714.343
0.4509605663963441,0.0003344374116893,6.527165293426476,0.0004,0.0,1725.14
0.4507103303183738,-0.0011075882345149,6.537348087012015,0.0006,0.0,1735.906
0.4504313571757409,-0.000931246485856,6.546865990445531,0.0004,0.0,1746.656
0.4502064239764833,-0.0003675318037215,6.568476847558632,0.0004,0.0,1757.406
0.4498564526385652,-0.0012359835774031,6.5889492845752144,0.0004,0.0,1768.156
0.4498007797966758,-0.0010942658057463,6.588198125207755,0.0004,0.0,1778.953
0.4493991260435427,-0.0002517928023118,6.599117697480204,0.0004,0.0,1789.75
0.4494751434610347,0.0006200723682498,6.61496479869181,0.0004,0.0,1800.421
