Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.1894790557667125,-0.0012593294340263,5.823275952549424,0.0004,0.0,0.0
4.189217208227219,0.0029473890862176,5.828283383610287,0.0004,4.205,9.375000000000004
3.952148773436869,-1.0056245920561977,5.9017452716716,0.998,3.47,24.438
3.919398245291326,-1.0070813103769172,5.977701801550402,0.998,3.432,38.797
3.895025219180364,-1.005504041244355,6.072691068321101,0.998,3.407,53.157
3.874250794097683,-1.0045052732963693,6.1602126191284805,0.998,3.379,67.422
3.855961474655001,-1.0059997111818524,6.254020788661455,0.998,3.362,81.75
3.839459268849619,-1.0060030177763477,6.342113177214463,0.998,3.347,96.078
3.824625514306676,-1.00697893443032,6.44096232501381,0.998,3.332,110.344
3.8107203379363535,-1.0069547557881846,6.530417060503395,0.998,3.319,124.578
3.79724041781285,-1.0071038446691707,6.617147118792715,0.998,3.306,138.875
3.784529256546608,-1.004371149612128,6.724028767988028,0.998,3.294,153.188
3.773169933713336,-1.0049745614458363,6.825345781857008,0.998,3.283,167.438
3.761936190192838,-1.0048850724726457,6.918287876104439,0.998,3.272,181.688
3.751667890398649,-1.0050776775085188,7.008604633698376,0.998,3.262,195.969
3.7414891668367374,-1.0063460077594932,7.100366470302737,0.998,3.252,210.235
3.732114928729278,-1.00791278142565,7.186001504375841,0.998,3.242,224.485
3.722423183047142,-1.0057394118605156,7.279854985531286,0.998,3.233,238.797
3.713519254022777,-1.0066077224745758,7.370940154120367,0.998,3.224,253.047
3.70481953342986,-1.0061799636287625,7.454814721354633,0.998,3.216,267.297
3.696093322546536,-1.0084886958453831,7.554310897957537,0.998,3.208,281.578
3.687538793848287,-1.004214492327658,7.643847694470731,0.998,3.2,295.797
3.6786204675771033,-1.0048326965711083,7.740485680364791,0.998,3.191,310.063
3.67013585621724,-1.0054878025693548,7.81631234671293,0.998,3.183,324.282
3.662085802248796,-1.006430825820844,7.908945903571086,0.998,3.174,338.578
3.653742829039544,-1.0069074418212918,7.976828201959472,0.998,3.166,352.844
3.64566437814991,-1.0082398980486242,8.062262061259027,0.998,3.158,367.094
3.637861947042266,-1.005317120394849,8.13638760067394,0.998,3.15,381.328
3.6302762442226246,-1.0047612410362494,8.19902827174848,0.998,3.144,395.547
3.6230928518799903,-1.0042796716699889,8.299861784883317,0.998,3.136,409.797
3.615938050764756,-1.0059835384438376,8.372276727054135,0.998,3.13,424.016
3.609654392512492,-1.008389260945204,8.433824278186606,0.998,3.123,438.313
3.602835447669591,-1.005489096363864,8.419235788781554,0.998,3.117,452.641
3.5964286702717194,-1.00559179424523,8.172615127657988,0.998,3.11,466.938
3.589509093572289,-1.0060397098136158,7.993530170420199,0.998,3.104,481.219
3.583306582307665,-1.005002606030126,7.919190477465763,0.998,3.098,495.422
3.5765842438342355,-1.006360974423058,7.795851714751897,0.998,3.091,509.688
3.5700249890095863,-1.0050649853029698,7.723079528621315,0.998,3.085,523.985
3.563427499564292,-1.0088474838548318,7.562669727493085,0.998,3.078,538.235
3.5565483010429184,-1.0069693117581513,7.456147295244495,0.998,3.072,552.563
3.549814942105955,-1.005423139514716,7.338426217174292,0.998,3.066,566.891
3.5433404864439444,-1.0063159468839262,7.204352761105583,0.998,3.059,581.188
3.53647317777084,-1.0039193897294694,7.1665098624751415,0.9982,3.052,595.422
3.5297792408202464,-1.0067618275275614,7.036655561241595,0.998,3.046,609.672
3.522972812691992,-1.0039300254567884,7.02730619076708,0.998,3.039,623.985
3.5163541204060507,-1.0057990455607246,7.109550915707713,0.998,3.032,638.266
3.5101482684575047,-1.006968024633622,7.237792271053604,0.998,3.026,652.5
3.5041886228265664,-1.0057960105039856,7.334074009746832,0.998,3.02,666.797
3.4984037564823187,-1.0025192499001685,7.4174771185684545,0.998,3.014,681.172
3.4930785286092547,-1.0035779777160254,7.453999413743406,0.998,3.008,695.469
3.487489269264766,-1.005767226541755,7.490697885368722,0.998,3.004,709.766
3.482458314429743,-1.0035561699773463,7.522266563554041,0.998,2.998,724.0
3.4768131151928463,-1.0078033027078803,7.560700510738155,0.998,2.994,738.266
3.472043151818507,-1.003525727772217,7.607597987044053,0.998,2.989,752.485
3.4672638304586143,-1.0047817715929437,7.668556112614107,0.998,2.984,766.688
3.462340304050302,-1.0041263398246294,7.695738963378907,0.9982,2.979,780.953
3.4576623338879693,-1.0055216003697434,7.746578462096994,0.998,2.974,795.235
3.453081119770695,-1.0051875974064606,7.78036402353441,0.998,2.97,809.485
3.448423519140872,-1.0051374059095588,7.841357990381476,0.998,2.965,823.782
3.44385913383345,-1.006318452067826,7.894794755850959,0.998,2.961,838.016
3.439422697834518,-1.0046152711510818,7.919988459133006,0.9982,2.957,852.313
3.435329372155787,-1.005262226659342,7.978886807918611,0.998,2.952,866.563
3.43060402429457,-1.00644035820493,8.043465406086339,0.998,2.948,880.797
3.426520466819598,-1.0063274341182773,8.087259984907968,0.998,2.944,895.11
3.422169861912671,-1.0069613790580507,8.143991129992676,0.998,2.939,909.328
3.4181955438077773,-1.0046166490259365,8.203416383169106,0.998,2.935,923.61
3.413834931137095,-1.0059088022980764,8.230268666796823,0.998,2.931,937.875
3.409905667056207,-1.0057184452091394,8.27769541681893,0.998,2.928,952.094
3.406166080396281,-1.0060685455635323,8.324794899993792,0.998,2.923,966.375
3.402036993377942,-1.006251054615572,8.376620347890189,0.998,2.92,980.594
3.3983280960910536,-1.0056102046554762,8.432437538834487,0.998,2.916,994.828
3.39418318942018,-1.00605323704574,8.473835019804245,0.998,2.912,1009.078
3.390836876853609,-1.0067696943104256,8.527072561369804,0.998,2.908,1023.313
3.386910123414745,-1.0057845865802613,8.572904073312282,0.998,2.905,1037.516
3.3830141491271326,-1.006296883866936,8.634001371729656,0.998,2.901,1051.782
3.379494252658521,-1.0058941802738766,8.677804881782805,0.998,2.897,1066.0
3.3757009326574003,-1.0056883879947665,8.741194169350527,0.998,2.893,1080.219
3.372081979521535,-1.0066083087066988,8.766513822907134,0.998,2.889,1094.438
3.36853579503259,-1.0051051932820958,8.819757612253504,0.998,2.885,1108.75
3.36502688178401,-1.0056044775451312,8.875104857358254,0.998,2.881,1123.047
3.3615768920099884,-1.005395303521892,8.939989504816552,0.998,2.878,1137.297
3.3578373078856125,-1.0065801505867644,8.972080639454527,0.998,2.875,1151.563
3.3542451843690486,-1.0045745787194895,9.030257938434398,0.998,2.871,1165.797
3.3509464890452385,-1.004020739771851,9.106203425846074,0.998,2.868,1180.032
3.347560840913794,-1.005854239665624,9.14424772714326,0.998,2.864,1194.25
3.3440643883979377,-1.006399900576994,9.19022542472262,0.9982,2.861,1208.5
3.3403985741901097,-1.0050500399401914,9.231770085849568,0.998,2.857,1222.797
3.336934611210457,-1.0060889067998309,9.28077045643658,0.998,2.854,1237.032
3.333632229225674,-1.0054084441350366,9.313279808279988,0.998,2.851,1251.282
