Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.202475048160179,-0.0013252851805263,22.97635708986064,0.0006,0.0,0.0
4.2023829072365,-0.0024262682904911,22.99568612093865,0.0004,4.218,9.422
3.976971131566134,-1.9889471632365976,23.0055683605188,1.9994,2.799,20.984
3.9546270445685656,-1.989583805315896,23.051795989434957,1.9992,2.78,31.703
3.9367847196917207,-1.988658175650924,23.116864563635524,1.9994,2.764,42.406
3.921407537003423,-1.9882148173609733,23.20443507489352,1.9992,2.75,53.156
3.9078841690685153,-1.9885867287481755,23.290886239491865,1.9994,2.729,63.969
3.89560479848579,-1.9884144909930772,23.37437961800236,1.9994,2.717,74.703
3.884413816193313,-1.988321954732741,23.490954466898017,1.9994,2.708,85.484
3.874275525393913,-1.9884891085254328,23.5963146723481,1.9994,2.7,96.234
3.865086668867452,-1.989075287434668,23.702106469981945,1.9994,2.689,106.984
3.856657867974892,-1.9898047712534157,23.81178663993073,1.9994,2.679,117.828
3.848813001029285,-1.9884535836447736,23.92138513569086,1.9994,2.671,128.563
3.8417163123591376,-1.9880516025579835,24.03179895585451,1.9992,2.665,139.328
3.835171197006004,-1.9885144595678808,24.13825982696998,1.9994,2.659,150.125
3.828986045775176,-1.98957355980344,24.25633274144816,1.9994,2.652,160.859
3.82327730811232,-1.98926513852623,24.370815068870343,1.9992,2.65,171.641
3.817856327198121,-1.9891256837071856,24.49059009094167,1.9992,2.646,182.375
3.812820701856187,-1.9878937705099329,24.609722980423857,1.9994,2.638,193.078
3.808036063945926,-1.9880838806323256,24.72412836777309,1.9994,2.633,203.844
3.8033838787267498,-1.9887077061579557,24.84168358678664,1.9994,2.642,214.578
3.798864150751857,-1.9883529329252896,24.958175215940432,1.9994,2.634,225.438
3.7946111731912615,-1.988779517575524,25.072563243307112,1.9994,2.63,236.203
3.79038251172776,-1.9898507043155944,25.183800063135244,1.9994,2.628,246.984
3.786350720001178,-1.987775517095956,25.285904376377804,1.9994,2.628,257.766
3.782432320250688,-1.9884357106637485,25.395565068826183,1.9992,2.622,268.484
3.7784075842902487,-1.988923090890539,25.52468410712012,1.9994,2.625,279.281
3.7747270865168745,-1.988777931727442,25.62951100217392,1.9994,2.622,290.047
3.770892320178891,-1.9891526388637903,25.7281465173393,1.9992,2.62,300.766
3.7672131557917874,-1.9898477248935584,25.84082026737616,1.9994,2.621,311.516
3.7636097977857,-1.988274016376432,25.93969549348301,1.9994,2.622,322.234
3.760044341524164,-1.988138229198896,26.041484472778848,1.9992,2.627,333.063
3.75648956394115,-1.989174898893748,26.15684202679444,1.9994,2.628,343.75
