Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time
3.692664480046114,-0.004003153604743,26.850514990921603,-0.002,0.003,0.0
3.3514036655318797,-3.7934031719292136,26.848456088685303,-3.783,1.511,2.547000000000004
3.809121093949896,1.5101495296160092,26.855012167031862,1.5,4.542,5.234999999999999
3.819859305542424,1.5099309939818424,26.868848528251768,1.498,4.564,7.704000000000001
3.826447535430008,1.5106203351981151,26.87827154438856,1.5,4.569,10.172000000000004
3.830765873561509,1.5119356207415884,26.88688635360412,1.498,4.575,12.640999999999998
3.8347755306508406,1.5117715888006058,26.88561997836512,1.5,4.58,15.172000000000004
3.83816744955084,1.5111025854025542,26.89005819100501,1.5,4.58,17.688000000000002
3.841140916963284,1.5098276166192102,26.88814939824238,1.498,4.586,20.219
3.84385798689076,1.509836477970035,26.887180830318385,1.5,4.591,22.735
3.846070870463901,1.5098417394139017,26.886213360593445,1.5,4.591,25.266
3.848549452295089,1.5083333040046076,26.884120551735837,1.5,4.596,27.719
3.85047376884156,1.511727519280657,26.88294985524249,1.5,4.596,30.204
3.852587502077416,1.50967364405881,26.885187559925622,1.5,4.596,32.672
3.8542376322678416,1.5097379493131649,26.87844734741344,1.5,4.602,35.141000000000005
3.8562426910390575,1.5109674905118535,26.86846557806913,1.498,4.602,37.61
3.85811281267104,1.5130073091803733,26.872199578736687,1.5,4.602,40.141000000000005
3.8597529719731223,1.510839276025972,26.86736532917856,1.498,4.607,42.61
3.861528073858004,1.5114492813016371,26.861132626975547,1.5,4.607,45.094
3.862961779763816,1.5094207866321891,26.85586995439535,1.498,4.607,47.547
3.8645869230209215,1.5120805127816954,26.851316217815583,1.5,4.613,50.016
3.866056325615269,1.5098211036755844,26.84700406602134,1.498,4.613,52.5
3.867263278427597,1.5082914799244307,26.83848415828892,1.498,4.613,55.032
3.869072504868479,1.5085452663974992,26.838175858627803,1.5,4.618,57.579
3.870448992800584,1.511265155672758,26.834511590524453,1.5,4.618,60.094
3.8717584985687945,1.5109872707224024,26.83343827860941,1.5,4.618,62.625
3.873203832574071,1.5105167207332264,26.83190961969919,1.5,4.618,65.14099999999999
3.874672327697923,1.5105052846721847,26.82220133456197,1.498,4.623,67.672
3.875902226674237,1.508341209419276,26.8183468478464,1.5,4.623,70.188
3.877386913971874,1.5114426623279795,26.818804727893383,1.5,4.623,72.70400000000001
3.878701491675173,1.510387755781876,26.81326505131957,1.5,4.623,75.235
3.8800269151151303,1.5100142038989002,26.808736225306127,1.498,4.629,77.75
3.881152496951144,1.5107736819284932,26.80630326514916,1.5,4.629,80.28200000000001
3.882714954052529,1.5116630357612009,26.810445288931163,1.5,4.629,82.797
3.883591613555784,1.5094408035836118,26.80294557432843,1.5,4.629,85.32900000000001
3.884853294336458,1.5118565098577743,26.7977787138258,1.5,4.629,87.844
