Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time
3.719024526399203,0.0010068710194114,7.725441312712414,-0.0006,0.002,0.0
3.922793730745368,1.4906857345199105,7.699172927645157,1.4995,4.821,2.5619999999999976
3.930089049426662,1.4913579677249242,7.68784414198732,1.4995,4.834,5.155999999999999
3.935328613645517,1.49003259378354,7.673530673063055,1.4995,4.834,7.719000000000001
3.9397986544329946,1.4898410109840936,7.682830442968394,1.4995,4.834,10.25
3.9438976970391058,1.4905224824799517,7.696388569579016,1.4995,4.834,12.796999999999995
3.947392719251428,1.4922508120108422,7.696372529668176,1.4995,4.846,15.327999999999996
3.9508002744498913,1.4917999031464215,7.705664542799993,1.4995,4.846,17.875
3.9539235861437705,1.4896449934700076,7.711975837583389,1.4995,4.846,20.406
3.956823019187032,1.490237403783361,7.711562961101167,1.4995,4.846,22.922
3.959797233889857,1.4911573628904429,7.702758611649098,1.4995,4.846,25.483999999999995
3.9626021469696138,1.4918200809482611,7.718021951828009,1.4995,4.859,28.047
3.965291386579789,1.490166762672217,7.713252581795584,1.4995,4.859,30.578
3.968010493616845,1.4895976406109863,7.721098741164227,1.4995,4.859,33.093999999999994
3.970374337473261,1.4887447012201531,7.697165987805651,1.4995,4.859,35.656
3.972798349964038,1.4910785659673282,7.710760811445625,1.4995,4.859,38.187
3.975110524642704,1.490658952661045,7.6949701983601315,1.4995,4.859,40.719
3.9775020221096073,1.4907366052323447,7.692084032321023,1.4995,4.872,43.281
3.979942123308638,1.4911533995838622,7.686749371849651,1.4995,4.872,45.797
3.981666060966201,1.4925060877048015,7.69351103726117,1.4995,4.872,48.328
3.984209236261244,1.491196172302426,7.675563653338114,1.4995,4.872,50.891
3.9862237548568418,1.4895615356343177,7.676452684256134,1.4995,4.872,53.422
3.98842748360902,1.4905720484378226,7.652196338109391,1.4995,4.872,55.953
3.990321510216948,1.4897176659455216,7.654569541264781,1.4995,4.884,58.5
3.992196137809451,1.490736662110109,7.64680886187006,1.4995,4.884,61.031
