Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.163728336225333,0.0022732169752853,6.632922734806847,0.0004,0.0,0.0
4.163750891434571,-0.0011061700948152,6.451802218995568,0.0004,4.179,9.343
3.820468395819588,-2.0125584669412784,5.992207117048225,1.9982,2.817,22.781
3.785805593408654,-2.011292428907252,5.8445044755459605,1.9982,2.793,35.468
3.759506416830021,-2.012448854097204,5.739477334443043,1.9982,2.768,48.14
3.737263692824708,-2.0128769620752944,5.710907274656391,1.9982,2.748,60.781
3.7176145361866446,-2.0110620972934443,5.566891247479511,1.9982,2.729,73.468
3.699449700693101,-2.011184052304368,5.501686531395091,1.9982,2.713,86.156
3.6823869141629366,-2.0128852414486795,5.552186564986113,1.9982,2.698,98.796
3.6666503834206576,-2.0115143729132647,5.62438082707155,1.9982,2.684,111.453
3.651822868565535,-2.012241739614597,5.62052553157152,1.9982,2.671,124.156
3.637528828479344,-2.01338516123874,5.588339058042691,1.9982,2.658,136.843
3.623962841172221,-2.012144322234069,5.674750024215904,1.9982,2.645,149.515
3.610768054866466,-2.01080723218953,5.680399540610449,1.9982,2.632,162.187
3.5979820435580283,-2.011363528079019,5.73005765290898,1.9982,2.62,174.812
3.5858254406280627,-2.0120750293959366,5.700603624121009,1.9982,2.609,187.453
3.573808625749588,-2.0122379337727256,5.705756698645459,1.9982,2.598,200.078
3.5622284412745784,-2.010912275580848,5.689957039575072,1.9982,2.586,212.734
3.550860097387264,-2.0112693325507625,5.845034571388484,1.9982,2.576,225.375
3.539740253521924,-2.012010388769788,5.815516356986119,1.9982,2.565,238.015
3.5293533091528144,-2.0120754897583906,5.903703440221316,1.9982,2.555,250.656
3.518929902597591,-2.0095370267495216,5.975487642717997,1.9982,2.545,263.328
3.5088865201292125,-2.0117986708146023,6.275645466546536,1.9982,2.535,275.937
3.499273832330391,-2.011813935492342,6.622843799112919,1.9982,2.525,288.578
3.4901485335103195,-2.0111623644334515,6.861533225034551,1.9982,2.517,301.25
3.481486967942008,-2.0117091152602518,7.139180462428805,1.9982,2.508,313.859
3.4735212320248063,-2.012350632216224,7.294298792084163,1.9982,2.5,326.5
3.466079992068148,-2.010827524523564,7.501207819312047,1.9982,2.493,339.14
3.4585995887697583,-2.012060605743211,7.649494606797194,1.9982,2.486,351.812
3.451700580539418,-2.010956209304388,7.812562610631424,1.9982,2.48,364.421
3.444919842789759,-2.0115864279637243,7.974408481583445,1.9982,2.473,377.093
3.4387570051670204,-2.010757049654297,8.056932266962582,1.9982,2.467,389.75
3.432344712572537,-2.013953855353921,8.206275904969758,1.9982,2.46,402.359
3.426415049811377,-2.011395272980219,8.3970800846717,1.9982,2.455,414.984
3.4206853387788985,-2.010639781584889,8.444312138166792,1.9982,2.45,427.562
3.415141359640738,-2.011794493516173,8.578269787226562,1.9982,2.444,440.187
3.4095933044688667,-2.0120208369487056,8.709890598533093,1.9982,2.439,452.843
3.404392532328608,-2.011518587529124,8.803027622673566,1.9982,2.433,465.468
3.399295682939232,-2.0112961406443195,8.938706938396441,1.9982,2.428,478.156
3.394302680315969,-2.011800365288082,9.01302110681534,1.9982,2.423,490.781
3.389439827463895,-2.0105849283067223,9.104122149675865,1.9982,2.418,503.421
3.3844490990684397,-2.0106800911219995,9.211051051271554,1.9982,2.414,516.078
3.37967366675827,-2.010984740680898,9.25224107046079,1.9982,2.409,528.703
3.374922578419662,-2.0110675662016755,9.38948059351974,1.9982,2.404,541.343
3.3704688767755644,-2.012211983844033,9.498226149363672,1.9982,2.4,554.0
3.3658814328291573,-2.0119043325231947,9.617334831876525,1.9982,2.395,566.64
3.361374169297804,-2.011629092082947,9.69341471565826,1.9982,2.391,579.25
3.356800675085517,-2.012454836537832,9.863628521978836,1.9982,2.386,591.843
3.3525438392201825,-2.011274928790721,9.923484581761938,1.9982,2.382,604.406
3.3482311929158564,-2.0105965776333323,9.995663043076403,1.9982,2.378,617.015
3.3439499820599443,-2.010781632598864,10.119707953119038,1.9982,2.374,629.64
3.339624982086053,-2.0110921319736104,10.112467317379098,1.9982,2.37,642.25
3.335543939694432,-2.0125367876470075,10.247355114268949,1.9982,2.365,654.859
3.3311080065667737,-2.0108406924444897,10.339681887442964,1.9982,2.361,667.468
3.3269572573169177,-2.012993038135761,10.405854397961656,1.9982,2.357,680.078
3.322856542266091,-2.009845447891108,10.529725721858483,1.9984,2.353,692.703
3.318570046277601,-2.010427786481477,10.558878217045358,1.9982,2.349,705.296
3.3144190662182327,-2.0123430161899987,10.66941924919017,1.9982,2.344,717.937
3.3101855447307216,-2.0119375405691944,10.803265196938202,1.9982,2.34,730.578
3.3061481589670483,-2.0106833413564784,10.875639272271677,1.9982,2.337,743.218
3.302030980059987,-2.011187590594129,10.903039591875702,1.9982,2.333,755.875
3.298023590099123,-2.011364901564188,10.997429425666605,1.9982,2.329,768.562
3.293783857225054,-2.0135984432704963,11.084014162606383,1.9982,2.325,781.25
3.289704116279406,-2.011775114256426,11.211366849497326,1.9984,2.321,793.859
3.2854481471861243,-2.011883296822267,11.28405033473762,1.9982,2.316,806.468
3.281445363113388,-2.0122136873442145,11.325748442997984,1.9982,2.313,819.093
3.2772327217822705,-2.011279669148281,11.407420172851849,1.9982,2.309,831.734
3.272912333747765,-2.0100569237848767,11.426879430961485,1.9982,2.304,844.421
3.268781720645302,-2.0122953704299125,11.514912845518108,1.9984,2.3,857.125
3.264346545815089,-2.0116537748149894,11.55323043597543,1.9982,2.296,869.734
3.2599992562427422,-2.011593066724564,11.67226624622928,1.9982,2.291,882.39
3.255655981164033,-2.011598964864847,11.708769985162222,1.9984,2.287,895.015
3.251115165092762,-2.011451407041803,11.806136853652363,1.9982,2.283,907.656
3.246780525483186,-2.010591828439769,11.871197051026968,1.9984,2.278,920.296
3.242206752579184,-2.0098726829099443,11.896502038064614,1.9982,2.274,932.89
3.237631558167234,-2.011924296178019,11.950632317768676,1.9982,2.269,945.515
3.23287069023552,-2.0113281912009424,12.116917925834509,1.9982,2.265,958.156
3.228211943930409,-2.0124240795102164,12.17836695728157,1.9982,2.26,970.796
3.223601599796432,-2.011295578404644,12.318923974339477,1.9982,2.256,983.453
3.218772835669958,-2.0120057054016485,12.337996245593432,1.9982,2.251,996.093
3.2138088169822696,-2.0108686376402174,12.347419822465048,1.9982,2.246,1008.734
3.2087364888930248,-2.0105314816206143,12.44984621154542,1.9984,2.241,1021.375
3.203731700476244,-2.0110290239560262,12.564417763578218,1.9982,2.236,1034.015
3.1985897397132987,-2.010764719092798,12.57095508373802,1.9982,2.231,1046.64
3.1931339274835158,-2.0118265391387946,12.635609200300818,1.9982,2.226,1059.312
3.187584324963592,-2.0110683273430205,12.767270824931137,1.9984,2.221,1071.984
3.182052822487549,-2.0117140471956576,12.805809389169054,1.9982,2.215,1084.609
3.176282729810347,-2.0117034028547875,12.846617605629932,1.9982,2.209,1097.281
3.1704196804852742,-2.01241934111214,12.920256114537422,1.9982,2.203,1109.875
3.164384936096982,-2.011041455495904,13.002887778301869,1.9982,2.197,1122.546
3.158123197480014,-2.0112245714364354,13.034515362180484,1.9982,2.191,1135.171
3.151864226525388,-2.0104972644801142,13.102955190695326,1.9984,2.185,1147.843
3.1452237944246693,-2.0115551989496017,13.180610948077373,1.9982,2.179,1160.468
3.138609185900418,-2.0121799145250434,13.36026736848137,1.9984,2.172,1173.062
3.131765417130757,-2.010799426775477,13.407204770165222,1.9982,2.165,1185.671
3.124700114665929,-2.010940893301808,13.43516076943758,1.9982,2.159,1198.296
3.1173682005097656,-2.0109306866724515,13.49463800708776,1.9984,2.151,1210.89
3.109675897343564,-2.011608743961364,13.630566895600902,1.9982,2.143,1223.578
3.101727761701399,-2.0110118466006903,13.640706914084117,1.9982,2.136,1236.218
3.093704308437259,-2.011243793528286,13.747866155696872,1.9982,2.128,1248.89
3.084894814337245,-2.011719829751583,13.816706720806344,1.9982,2.119,1261.546
3.076239958811543,-2.011933043714942,13.924077691590025,1.9984,2.111,1274.156
3.067098422553121,-2.010831172940184,13.98012410838496,1.9982,2.102,1286.796
3.057667056953576,-2.0112345418087827,14.106949793957158,1.9982,2.093,1299.421
3.047938309846606,-2.0106657036678843,14.171320067243805,1.9982,2.083,1312.078
3.037813106849141,-2.011975969126917,14.343171222246372,1.9982,2.073,1324.75
3.0271068743180107,-2.0111280434623238,14.38723286603008,1.9984,2.062,1337.375
3.0161135549201865,-2.011139159446506,14.453524443963897,1.9982,2.051,1349.984
3.004553075574712,-2.012001087755717,14.579718473288665,1.9982,2.039,1362.609
2.992715878323913,-2.011586380042324,14.685817554889244,1.9982,2.028,1375.218
2.980092977887004,-2.0110090419716133,14.771157823157353,1.9982,2.016,1387.859
2.9670169845120595,-2.010898215567927,14.783765088005774,1.9982,2.003,1400.484
2.9535333351653565,-2.010476910425019,14.843450704526475,1.9982,1.99,1413.062
2.939250864671918,-2.0115276759940475,14.980270800066672,1.9982,1.976,1425.796
2.924145278924412,-2.012310958674356,15.139100373059426,1.9984,1.961,1438.421
2.90873486812329,-2.010709151856289,15.184352925636482,1.9982,1.946,1451.015
2.892582606393903,-2.009252074113998,15.359899470833888,1.9982,1.93,1463.609
2.875156716880858,-2.009443646288437,15.323122467871496,1.9982,1.913,1476.25
2.857502636077669,-2.0107426194151694,15.621469382800376,1.9982,1.896,1488.843
2.8390467635239705,-2.0109269411678583,15.621749113936282,1.9984,1.876,1501.468
2.8195261712140827,-2.0117933531062246,15.759312824403784,1.9982,1.858,1514.125
2.7994760643959484,-2.010385067276866,15.865400452112937,1.9982,1.837,1526.812
2.778726065475534,-2.0105647112447014,15.98804049804379,1.9984,1.816,1539.39
2.757392567784279,-2.010304818026066,16.22350101930865,1.9982,1.796,1552.015
2.735562894771086,-2.008403920549511,16.392716043614996,1.9982,1.774,1564.656
2.713382837464029,-2.010852561718296,16.55497124620445,1.9982,1.752,1577.312
2.6909687269519047,-2.010029025663595,16.721456131140098,1.9984,1.73,1589.906
2.6682407431698265,-2.010324583970309,16.728443426343333,1.9982,1.707,1602.531
2.6455619556028025,-2.0094058369853225,16.687405605396844,1.9984,1.684,1615.14
2.6223724425725883,-2.009465682484946,16.311978808023213,1.9982,1.661,1627.75
2.597380930706814,-2.0103468334324326,16.212518961295487,1.9982,1.637,1640.406
2.5725024343338654,-2.0103571651191947,16.26505248970571,1.9982,1.612,1653.031
2.547160539919483,-2.0091506939784787,16.165683511067982,1.9982,1.587,1665.671
2.5216551441666093,-2.0085161502998345,16.17445625157656,1.9984,1.561,1678.343
2.4966700939074014,-2.0088818539508404,16.224051698262144,1.9982,1.536,1690.984
2.4716561397326173,-2.0106667959743776,16.2728931172754,1.9982,1.511,1703.625
2.4468748379571195,-2.0092304310631177,16.26665255828263,1.9984,1.486,1716.25
2.423121938339465,-2.0076013950347606,16.465033871116177,1.9982,1.462,1728.828
2.4003146521665264,-2.013387127570499,16.44641578577929,1.9982,1.438,1741.453
2.37779324572705,-2.010522512467634,16.734378636225117,1.9984,1.416,1754.078
2.3570313557712783,-2.010760779506765,16.835542987400164,1.9982,1.394,1766.718
2.336964777615121,-2.009295536589062,16.787188538396467,1.9982,1.374,1779.375
2.318287033243943,-2.0085289095372123,16.912736039529566,1.9982,1.355,1792.031
2.3007919117526363,-2.0088158928067394,17.108367466069602,1.9984,1.336,1804.64
2.2843742398399547,-2.009167756994071,17.408815059163448,1.9982,1.32,1817.265
2.2694817538889978,-2.009832101400759,17.513052572940957,1.9982,1.304,1829.859
2.255706167928303,-2.0084499785049945,17.773597115091167,1.9982,1.29,1842.5
2.243151863434948,-2.010239473193323,17.805552988566323,1.9982,1.277,1855.109
2.231165920831417,-2.0092288594487093,17.734092339093912,1.9984,1.265,1867.765
2.220758995066394,-2.009982317874484,18.38834439384029,1.9982,1.254,1880.437
2.212349864368869,-2.008675680801705,18.85925527571157,1.9982,1.244,1893.078
2.2060758780094774,-2.0113185092569283,19.097240690368427,1.9982,1.238,1905.75
2.2011547374018128,-2.009392257762866,19.36192589783296,1.9982,1.232,1918.421
2.1979569345819563,-2.008315579097448,19.722329738776278,1.9982,1.228,1931.296
3.403859587372484,-0.0009090803514378,20.129283300775896,0.0004,0.001,1944.296
3.5131501264160456,-0.0020133974380939,19.90711067984039,0.0004,0.001,1957.171
3.5601122838730856,-0.0008364770788207,19.660678629467316,0.0004,0.001,1970.046
3.5914292852979104,-0.0029398325583941,19.326055360731,0.0004,0.0,1982.921
3.615153189204536,-0.0003834817829042,19.25577212875429,0.0004,0.001,1995.828
3.633419021527286,-0.0010289312632594,18.78079187877548,0.0004,0.001,2008.703
3.6482900586124662,-0.0040937395330588,18.480939868006686,0.0004,0.001,2021.578
3.660039925700339,-0.0011051108427478,18.139829316305224,0.0004,0.001,2034.578
3.669548580384717,-0.0025172976007405,17.89364249145053,0.0004,0.001,2047.593
3.67767784498992,-0.0006676708426815,17.66903663068816,0.0004,0.001,2060.625
3.6839120578215527,4.080226599136594e-05,17.20133573316876,0.0004,0.001,2073.687
3.689153825586326,-0.0006088736507447,16.965959867589127,0.0004,0.001,2086.718
3.693518972902834,-0.0018684219372329,16.772984256657136,0.0004,0.001,2099.75
3.696979087775942,-0.0022376613407111,16.47452006083285,0.0004,0.001,2112.734
3.69996480962708,-0.0018265478448382,16.379916728858184,0.0004,0.001,2125.796
3.702230830218885,-0.0010846637213955,15.97005450934107,0.0004,0.001,2138.812
3.7042743847194015,-0.0010063001952765,15.686452320995556,0.0004,0.001,2151.906
3.705934737721664,-0.0028939044610517,15.559512389365729,0.0004,0.0,2164.953
3.707686536292452,-0.0008836595586446,15.11688404369152,0.0004,0.0,2178.125
3.709135200694752,-0.0005025978174551,15.018455537835464,0.0004,0.001,2191.187
3.710520859358687,0.0003398576158213,14.658715432145993,0.0004,0.001,2204.218
3.711653259468015,-0.0011602053106624,14.615809635336385,0.0004,0.0,2217.281
3.71286226188186,-0.0006331568564675,14.2927087772075,0.0004,0.0,2230.343
3.7140759913555215,-0.001093317574222,14.2566012462433,0.0004,0.001,2243.375
3.7149563989514,0.0013377949842203,14.022582963894877,0.0004,0.0,2256.437
3.71604648367232,-0.0019191406559536,13.811209143735118,0.0004,0.001,2269.468
3.717138642588608,0.0012430418444212,13.543879108898782,0.0004,0.001,2282.531
3.7178326102512944,-0.0032946415461034,13.42930569764197,0.0004,0.001,2295.562
3.71891668287872,-0.0015535662371837,13.207109980382906,0.0004,0.001,2308.593
3.719643943899849,-0.0014383639259605,12.958730968249574,0.0004,0.001,2321.625
3.7208414095755815,-0.000302995169623,12.784513680694005,0.0006,0.0,2334.609
3.721385167623056,-0.0003194249284097,12.688238415125577,0.0004,0.001,2347.609
3.7221637455484218,0.0014615045262402,12.50673550536264,0.0004,0.001,2360.625
3.72305097033302,-0.0002449435145424,12.28761277801502,0.0004,0.001,2373.687
