Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time
3.3028547514790385,-0.0007779109162341,9.599392228576075,-0.0006,0.002,0.0
3.548689832454951,1.491394210570969,9.57443732911226,1.4995,4.491,2.4840000000000018
3.603660748144509,1.4906069893824845,9.512946559151164,1.4995,4.567,8.859000000000002
3.639266662245254,1.490132194272177,9.439596993684331,1.4995,4.555,15.265
3.668834765205101,1.490447863887949,9.394171847610997,1.4995,4.567,21.625
3.694632155391436,1.491192828666932,9.349661219898644,1.4995,4.593,27.984
3.718125899922081,1.4893466081707183,9.289447486093817,1.4995,4.605,34.39
3.739002896376432,1.4902455028238764,9.24096323134258,1.4995,4.618,40.797
3.7583889225939857,1.4918682119832265,9.17595657305368,1.4995,4.643,47.14
3.7761790158497783,1.49192107968009,9.132019687032727,1.4995,4.656,53.484
3.792724701907829,1.4916252421582787,9.091326408934918,1.4995,4.669,59.828
3.80822967098145,1.4894726365221571,9.060990900751763,1.4995,4.681,66.219
3.822730075584476,1.4900634233716312,9.02164454616788,1.4995,4.694,72.56200000000001
3.836114603766193,1.4912369774375125,8.994135447556337,1.4995,4.707,78.906
3.8488013574110647,1.4904099036980991,8.95708224475589,1.4995,4.707,85.23400000000001
3.860803843058983,1.4908884149945474,8.910818453677747,1.4995,4.719,91.578
3.872034624839512,1.4911658689263978,8.877828059455505,1.4995,4.732,97.922
3.882546984490383,1.492244388721942,8.82569831247337,1.4995,4.745,104.297
3.892652255380287,1.4923113783990607,8.776086011761455,1.4995,4.757,110.625
3.901873596984036,1.4909435095765635,8.716113474227356,1.4995,4.757,116.984
3.910537308732542,1.4901253904116794,8.687653943765811,1.4995,4.77,123.312
3.9193004564277785,1.4914544826776726,8.664691276020594,1.4995,4.77,130.078
3.926813671866405,1.491170395466052,8.641597310249923,1.4995,4.783,136.531
3.933866620707964,1.4906345048463918,8.586322095957248,1.4995,4.796,143.047
3.9404657069774105,1.4913755435180605,8.560247130797462,1.4995,4.796,149.484
3.9467336002260622,1.4901107228985873,8.544992341725521,1.4995,4.808,156.0
